entry,at,order
"-- ending hand #1524 --",2024-06-17T16:22:38.649Z,171864135864902
"""Lily @ ie0MtMqN-u"" collected 4.00 from pot",2024-06-17T16:22:38.649Z,171864135864901
"Uncalled bet of 3.00 returned to ""Lily @ ie0MtMqN-u""",2024-06-17T16:22:38.649Z,171864135864900
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T16:22:37.763Z,171864135776300
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:22:36.244Z,171864135624400
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T16:22:35.347Z,171864135534700
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:22:34.422Z,171864135442200
"""Lily @ ie0MtMqN-u"" posts a big blind of 5.00",2024-06-17T16:22:27.742Z,171864134774208
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T16:22:27.742Z,171864134774207
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (717.26) | #4 ""Raymond @ yMVkaBsnXz"" (14926.09) | #5 ""Aurian @ C84VEXGMig"" (4149.97) | #6 ""Thomers @ 4zGvRs2813"" (2664.80) | #8 ""Lily @ ie0MtMqN-u"" (302.50)",2024-06-17T16:22:27.742Z,171864134774201
"-- starting hand #1524 (id: cj02jxzsz19k)  (No Limit Texas Hold'em) (dealer: ""Aurian @ C84VEXGMig"") --",2024-06-17T16:22:27.742Z,171864134774200
"-- ending hand #1523 --",2024-06-17T16:22:24.817Z,171864134481702
"""Raymond @ yMVkaBsnXz"" collected 12.00 from pot",2024-06-17T16:22:24.817Z,171864134481701
"Uncalled bet of 12.00 returned to ""Raymond @ yMVkaBsnXz""",2024-06-17T16:22:24.817Z,171864134481700
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T16:22:23.974Z,171864134397400
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:22:22.051Z,171864134205100
"""Raymond @ yMVkaBsnXz"" raises to 17.00",2024-06-17T16:22:20.248Z,171864134024800
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:22:18.018Z,171864133801800
"""Lily @ ie0MtMqN-u"" folds",2024-06-17T16:22:17.025Z,171864133702500
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T16:22:16.192Z,171864133619208
"""Aurian @ C84VEXGMig"" posts a small blind of 2.00",2024-06-17T16:22:16.192Z,171864133619207
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (717.26) | #4 ""Raymond @ yMVkaBsnXz"" (14919.09) | #5 ""Aurian @ C84VEXGMig"" (4151.97) | #6 ""Thomers @ 4zGvRs2813"" (2669.80) | #8 ""Lily @ ie0MtMqN-u"" (302.50)",2024-06-17T16:22:16.192Z,171864133619201
"-- starting hand #1523 (id: yoeo4eoqvc7w)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T16:22:16.192Z,171864133619200
"-- ending hand #1522 --",2024-06-17T16:22:10.249Z,171864133024902
"""Raymond @ yMVkaBsnXz"" collected 50.00 from pot",2024-06-17T16:22:10.249Z,171864133024901
"Uncalled bet of 37.50 returned to ""Raymond @ yMVkaBsnXz""",2024-06-17T16:22:10.249Z,171864133024900
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:22:09.439Z,171864132943900
"""Raymond @ yMVkaBsnXz"" bets 37.50",2024-06-17T16:22:08.474Z,171864132847400
"Turn: Q♥, 8♣, 3♠ [A♣]",2024-06-17T16:22:05.645Z,171864132564500
"""Aurian @ C84VEXGMig"" calls 10.00",2024-06-17T16:22:04.824Z,171864132482400
"""Raymond @ yMVkaBsnXz"" bets 10.00",2024-06-17T16:22:03.845Z,171864132384500
"Flop:  [Q♥, 8♣, 3♠]",2024-06-17T16:21:59.104Z,171864131910400
"""Aurian @ C84VEXGMig"" calls 15.00",2024-06-17T16:21:58.274Z,171864131827400
"""Raymond @ yMVkaBsnXz"" raises to 15.00",2024-06-17T16:21:56.374Z,171864131637400
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:21:54.290Z,171864131429000
"""Lily @ ie0MtMqN-u"" folds",2024-06-17T16:21:47.103Z,171864130710300
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T16:21:45.528Z,171864130552800
"""Aurian @ C84VEXGMig"" posts a big blind of 5.00",2024-06-17T16:21:43.796Z,171864130379608
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T16:21:43.796Z,171864130379607
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (717.26) | #4 ""Raymond @ yMVkaBsnXz"" (14894.09) | #5 ""Aurian @ C84VEXGMig"" (4176.97) | #6 ""Thomers @ 4zGvRs2813"" (2669.80) | #8 ""Lily @ ie0MtMqN-u"" (302.50)",2024-06-17T16:21:43.796Z,171864130379601
"-- starting hand #1522 (id: me1an0vg7rej)  (No Limit Texas Hold'em) (dealer: ""Franko @ k2DH4mTenu"") --",2024-06-17T16:21:43.796Z,171864130379600
"""Thomers @ 4zGvRs2813"" collected 40.00 from the 7-2 bounty",2024-06-17T16:21:40.884Z,171864130088404
"""Franko @ k2DH4mTenu"" paid 10.00 for the 7-2 bounty to ""Thomers @ 4zGvRs2813""",2024-06-17T16:21:40.884Z,171864130088403
"""Lily @ ie0MtMqN-u"" paid 10.00 for the 7-2 bounty to ""Thomers @ 4zGvRs2813""",2024-06-17T16:21:40.884Z,171864130088402
"""Raymond @ yMVkaBsnXz"" paid 10.00 for the 7-2 bounty to ""Thomers @ 4zGvRs2813""",2024-06-17T16:21:40.884Z,171864130088401
"""Aurian @ C84VEXGMig"" paid 10.00 for the 7-2 bounty to ""Thomers @ 4zGvRs2813""",2024-06-17T16:21:40.884Z,171864130088400
"""Thomers @ 4zGvRs2813"" shows a 2♥, 7♦.",2024-06-17T16:21:35.446Z,171864129544600
"-- ending hand #1521 --",2024-06-17T16:21:34.272Z,171864129427202
"""Thomers @ 4zGvRs2813"" collected 195.00 from pot",2024-06-17T16:21:34.272Z,171864129427201
"Uncalled bet of 250.00 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T16:21:34.272Z,171864129427200
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:21:33.463Z,171864129346300
"""Thomers @ 4zGvRs2813"" bets 250.00",2024-06-17T16:21:32.344Z,171864129234400
"""Aurian @ C84VEXGMig"" checks",2024-06-17T16:21:05.477Z,171864126547700
"Turn: 5♥, A♠, Q♣ [7♥]",2024-06-17T16:21:04.687Z,171864126468700
"""Aurian @ C84VEXGMig"" calls 43.75",2024-06-17T16:21:03.855Z,171864126385500
"""Thomers @ 4zGvRs2813"" bets 43.75",2024-06-17T16:21:01.201Z,171864126120100
"""Aurian @ C84VEXGMig"" checks",2024-06-17T16:20:53.238Z,171864125323800
"Flop:  [5♥, A♠, Q♣]",2024-06-17T16:20:52.634Z,171864125263400
"""Aurian @ C84VEXGMig"" calls 50.25",2024-06-17T16:20:51.712Z,171864125171200
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T16:20:50.267Z,171864125026700
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:20:49.218Z,171864124921800
"""Lily @ ie0MtMqN-u"" folds",2024-06-17T16:20:48.240Z,171864124824000
"""Thomers @ 4zGvRs2813"" raises to 50.25",2024-06-17T16:20:45.936Z,171864124593600
"""Aurian @ C84VEXGMig"" raises to 14.00",2024-06-17T16:20:34.998Z,171864123499800
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T16:20:32.402Z,171864123240208
"""Franko @ k2DH4mTenu"" posts a small blind of 2.00",2024-06-17T16:20:32.402Z,171864123240207
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (729.26) | #4 ""Raymond @ yMVkaBsnXz"" (14909.09) | #5 ""Aurian @ C84VEXGMig"" (4280.97) | #6 ""Thomers @ 4zGvRs2813"" (2528.80) | #8 ""Lily @ ie0MtMqN-u"" (312.50)",2024-06-17T16:20:32.402Z,171864123240201
"-- starting hand #1521 (id: 58jnr9peykig)  (No Limit Texas Hold'em) (dealer: ""Lily @ ie0MtMqN-u"") --",2024-06-17T16:20:32.402Z,171864123240200
"-- ending hand #1520 --",2024-06-17T16:20:26.492Z,171864122649202
"""Thomers @ 4zGvRs2813"" collected 41.00 from pot",2024-06-17T16:20:26.492Z,171864122649201
"Uncalled bet of 15.50 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T16:20:26.492Z,171864122649200
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T16:20:25.674Z,171864122567400
"""Thomers @ 4zGvRs2813"" bets 15.50",2024-06-17T16:20:23.880Z,171864122388000
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T16:20:17.841Z,171864121784100
"Flop:  [K♠, Q♣, K♦]",2024-06-17T16:20:15.145Z,171864121514500
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:20:14.313Z,171864121431300
"""Lily @ ie0MtMqN-u"" folds",2024-06-17T16:20:08.056Z,171864120805600
"""Thomers @ 4zGvRs2813"" calls 17.00",2024-06-17T16:20:07.020Z,171864120702000
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:20:03.427Z,171864120342700
"""Raymond @ yMVkaBsnXz"" raises to 17.00",2024-06-17T16:20:02.517Z,171864120251700
"""Franko @ k2DH4mTenu"" posts a big blind of 5.00",2024-06-17T16:20:00.281Z,171864120028108
"""Lily @ ie0MtMqN-u"" posts a small blind of 2.00",2024-06-17T16:20:00.281Z,171864120028107
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (734.26) | #4 ""Raymond @ yMVkaBsnXz"" (14926.09) | #5 ""Aurian @ C84VEXGMig"" (4280.97) | #6 ""Thomers @ 4zGvRs2813"" (2504.80) | #8 ""Lily @ ie0MtMqN-u"" (314.50)",2024-06-17T16:20:00.281Z,171864120028101
"-- starting hand #1520 (id: igzyxo4srql1)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T16:20:00.281Z,171864120028100
"-- ending hand #1519 --",2024-06-17T16:19:54.340Z,171864119434002
"""Raymond @ yMVkaBsnXz"" collected 53.00 from pot",2024-06-17T16:19:54.340Z,171864119434001
"Uncalled bet of 21.50 returned to ""Raymond @ yMVkaBsnXz""",2024-06-17T16:19:54.340Z,171864119434000
"""Lily @ ie0MtMqN-u"" folds",2024-06-17T16:19:53.536Z,171864119353600
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:19:52.472Z,171864119247200
"""Raymond @ yMVkaBsnXz"" bets 21.50",2024-06-17T16:19:51.499Z,171864119149900
"""Lily @ ie0MtMqN-u"" checks",2024-06-17T16:19:48.224Z,171864118822400
"Flop:  [6♣, K♥, 2♥]",2024-06-17T16:19:45.336Z,171864118533600
"""Lily @ ie0MtMqN-u"" calls 17.00",2024-06-17T16:19:44.531Z,171864118453100
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T16:19:32.266Z,171864117226600
"""Aurian @ C84VEXGMig"" calls 17.00",2024-06-17T16:19:31.179Z,171864117117900
"""Raymond @ yMVkaBsnXz"" raises to 17.00",2024-06-17T16:19:29.593Z,171864116959300
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:19:27.388Z,171864116738800
"""Lily @ ie0MtMqN-u"" posts a big blind of 5.00",2024-06-17T16:19:25.184Z,171864116518409
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T16:19:25.184Z,171864116518408
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (734.26) | #4 ""Raymond @ yMVkaBsnXz"" (14890.09) | #5 ""Aurian @ C84VEXGMig"" (4297.97) | #6 ""Thomers @ 4zGvRs2813"" (2506.80) | #8 ""Lily @ ie0MtMqN-u"" (331.50)",2024-06-17T16:19:25.184Z,171864116518402
"-- starting hand #1519 (id: xq5wunhfiuuy)  (No Limit Texas Hold'em) (dealer: ""Aurian @ C84VEXGMig"") --",2024-06-17T16:19:25.184Z,171864116518401
"The admin updated the player ""Thomers @ 4zGvRs2813"" stack from 506.80 to 2506.80.",2024-06-17T16:19:25.184Z,171864116518400
"-- ending hand #1518 --",2024-06-17T16:19:19.247Z,171864115924702
"""Aurian @ C84VEXGMig"" collected 127.00 from pot",2024-06-17T16:19:19.247Z,171864115924701
"Uncalled bet of 35.00 returned to ""Aurian @ C84VEXGMig""",2024-06-17T16:19:19.247Z,171864115924700
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T16:19:18.387Z,171864115838700
"""Aurian @ C84VEXGMig"" bets 35.00",2024-06-17T16:19:16.684Z,171864115668400
"Flop:  [10♣, A♣, Q♥]",2024-06-17T16:19:09.533Z,171864114953300
"""Raymond @ yMVkaBsnXz"" calls 61.00",2024-06-17T16:19:08.685Z,171864114868500
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T16:19:06.522Z,171864114652200
"""Aurian @ C84VEXGMig"" raises to 61.00",2024-06-17T16:19:04.708Z,171864114470800
"""Raymond @ yMVkaBsnXz"" raises to 17.00",2024-06-17T16:19:00.454Z,171864114045400
"WARNING: the admin queued the stack change for the player ""Thomers @ 4zGvRs2813"" adding 2000.00 chips in the next hand.",2024-06-17T16:18:57.376Z,171864113737600
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:18:56.399Z,171864113639900
"""Lily @ ie0MtMqN-u"" folds",2024-06-17T16:18:55.475Z,171864113547500
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T16:18:48.792Z,171864112879208
"""Aurian @ C84VEXGMig"" posts a small blind of 2.00",2024-06-17T16:18:48.792Z,171864112879207
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (734.26) | #4 ""Raymond @ yMVkaBsnXz"" (14951.09) | #5 ""Aurian @ C84VEXGMig"" (4231.97) | #6 ""Thomers @ 4zGvRs2813"" (511.80) | #8 ""Lily @ ie0MtMqN-u"" (331.50)",2024-06-17T16:18:48.792Z,171864112879201
"-- starting hand #1518 (id: qpvquiutn2fq)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T16:18:48.792Z,171864112879200
"-- ending hand #1517 --",2024-06-17T16:18:45.800Z,171864112580002
"""Lily @ ie0MtMqN-u"" collected 30.00 from pot",2024-06-17T16:18:45.800Z,171864112580001
"Uncalled bet of 15.00 returned to ""Lily @ ie0MtMqN-u""",2024-06-17T16:18:45.800Z,171864112580000
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:18:44.987Z,171864112498700
"""Lily @ ie0MtMqN-u"" bets 15.00",2024-06-17T16:18:41.108Z,171864112110800
"""Aurian @ C84VEXGMig"" checks",2024-06-17T16:18:38.497Z,171864111849700
"River: A♥, Q♦, 6♦, 7♦ [9♣]",2024-06-17T16:18:37.273Z,171864111727300
"""Lily @ ie0MtMqN-u"" checks",2024-06-17T16:18:36.421Z,171864111642100
"""Aurian @ C84VEXGMig"" checks",2024-06-17T16:18:33.281Z,171864111328100
"Turn: A♥, Q♦, 6♦ [7♦]",2024-06-17T16:18:32.656Z,171864111265600
"""Aurian @ C84VEXGMig"" calls 7.50",2024-06-17T16:18:31.805Z,171864111180500
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T16:18:30.623Z,171864111062300
"""Lily @ ie0MtMqN-u"" bets 7.50",2024-06-17T16:18:29.432Z,171864110943200
"""Aurian @ C84VEXGMig"" checks",2024-06-17T16:18:26.093Z,171864110609300
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T16:18:24.822Z,171864110482200
"Flop:  [A♥, Q♦, 6♦]",2024-06-17T16:18:23.954Z,171864110395400
"""Aurian @ C84VEXGMig"" checks",2024-06-17T16:18:23.114Z,171864110311400
"""Raymond @ yMVkaBsnXz"" calls 5.00",2024-06-17T16:18:21.801Z,171864110180100
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:18:19.048Z,171864109904800
"""Lily @ ie0MtMqN-u"" calls 5.00",2024-06-17T16:18:18.134Z,171864109813400
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T16:18:15.568Z,171864109556800
"""Aurian @ C84VEXGMig"" posts a big blind of 5.00",2024-06-17T16:18:14.148Z,171864109414808
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T16:18:14.148Z,171864109414807
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (734.26) | #4 ""Raymond @ yMVkaBsnXz"" (14956.09) | #5 ""Aurian @ C84VEXGMig"" (4244.47) | #6 ""Thomers @ 4zGvRs2813"" (511.80) | #8 ""Lily @ ie0MtMqN-u"" (314.00)",2024-06-17T16:18:14.148Z,171864109414801
"-- starting hand #1517 (id: vshtfxyy8yoi)  (No Limit Texas Hold'em) (dealer: ""Franko @ k2DH4mTenu"") --",2024-06-17T16:18:14.148Z,171864109414800
"-- ending hand #1516 --",2024-06-17T16:18:11.220Z,171864109122002
"""Raymond @ yMVkaBsnXz"" collected 280.00 from pot",2024-06-17T16:18:11.220Z,171864109122001
"Uncalled bet of 280.00 returned to ""Raymond @ yMVkaBsnXz""",2024-06-17T16:18:11.220Z,171864109122000
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:18:10.386Z,171864109038600
"""Raymond @ yMVkaBsnXz"" raises to 360.00",2024-06-17T16:18:04.382Z,171864108438200
"""Aurian @ C84VEXGMig"" bets 80.00",2024-06-17T16:17:59.043Z,171864107904300
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T16:17:53.925Z,171864107392500
"River: K♠, J♣, 7♣, 10♥ [8♠]",2024-06-17T16:17:52.382Z,171864107238200
"""Raymond @ yMVkaBsnXz"" calls 30.00",2024-06-17T16:17:51.566Z,171864107156600
"""Aurian @ C84VEXGMig"" bets 30.00",2024-06-17T16:17:49.643Z,171864106964300
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T16:17:46.499Z,171864106649900
"Turn: K♠, J♣, 7♣ [10♥]",2024-06-17T16:17:45.570Z,171864106557000
"""Raymond @ yMVkaBsnXz"" calls 15.00",2024-06-17T16:17:44.724Z,171864106472400
"""Aurian @ C84VEXGMig"" bets 15.00",2024-06-17T16:17:43.583Z,171864106358300
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T16:17:40.965Z,171864106096500
"Flop:  [K♠, J♣, 7♣]",2024-06-17T16:17:40.214Z,171864106021400
"""Raymond @ yMVkaBsnXz"" calls 14.00",2024-06-17T16:17:39.363Z,171864105936300
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:17:38.018Z,171864105801800
"""Lily @ ie0MtMqN-u"" folds",2024-06-17T16:17:36.981Z,171864105698100
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T16:17:36.146Z,171864105614600
"""Aurian @ C84VEXGMig"" raises to 14.00",2024-06-17T16:17:35.051Z,171864105505100
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T16:17:32.112Z,171864105211208
"""Franko @ k2DH4mTenu"" posts a small blind of 2.00",2024-06-17T16:17:32.112Z,171864105211207
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (736.26) | #4 ""Raymond @ yMVkaBsnXz"" (14815.09) | #5 ""Aurian @ C84VEXGMig"" (4383.47) | #6 ""Thomers @ 4zGvRs2813"" (511.80) | #8 ""Lily @ ie0MtMqN-u"" (314.00)",2024-06-17T16:17:32.112Z,171864105211201
"-- starting hand #1516 (id: sjz9t2hbwmc4)  (No Limit Texas Hold'em) (dealer: ""Lily @ ie0MtMqN-u"") --",2024-06-17T16:17:32.112Z,171864105211200
"-- ending hand #1515 --",2024-06-17T16:17:29.207Z,171864104920702
"""Franko @ k2DH4mTenu"" collected 84.00 from pot",2024-06-17T16:17:29.207Z,171864104920701
"Uncalled bet of 42.00 returned to ""Franko @ k2DH4mTenu""",2024-06-17T16:17:29.207Z,171864104920700
"""Lily @ ie0MtMqN-u"" folds",2024-06-17T16:17:28.365Z,171864104836500
"""Franko @ k2DH4mTenu"" bets 42.00",2024-06-17T16:17:27.377Z,171864104737700
"""Lily @ ie0MtMqN-u"" checks",2024-06-17T16:17:22.556Z,171864104255600
"River: 10♠, 4♠, J♦, 3♣ [3♦]",2024-06-17T16:17:17.200Z,171864103720000
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T16:17:16.397Z,171864103639700
"""Franko @ k2DH4mTenu"" calls 21.00",2024-06-17T16:17:15.292Z,171864103529200
"""Lily @ ie0MtMqN-u"" bets 21.00",2024-06-17T16:17:13.299Z,171864103329900
"Turn: 10♠, 4♠, J♦ [3♣]",2024-06-17T16:17:06.814Z,171864102681400
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T16:17:05.992Z,171864102599200
"""Franko @ k2DH4mTenu"" checks",2024-06-17T16:17:03.087Z,171864102308700
"""Lily @ ie0MtMqN-u"" checks",2024-06-17T16:17:01.254Z,171864102125400
"Flop:  [10♠, 4♠, J♦]",2024-06-17T16:16:57.241Z,171864101724100
"""Franko @ k2DH4mTenu"" calls 14.00",2024-06-17T16:16:56.434Z,171864101643400
"""Lily @ ie0MtMqN-u"" calls 14.00",2024-06-17T16:16:54.919Z,171864101491900
"""Thomers @ 4zGvRs2813"" raises to 14.00",2024-06-17T16:16:51.428Z,171864101142800
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:16:43.722Z,171864100372200
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T16:16:42.814Z,171864100281400
"""Franko @ k2DH4mTenu"" posts a big blind of 5.00",2024-06-17T16:16:41.509Z,171864100150908
"""Lily @ ie0MtMqN-u"" posts a small blind of 2.00",2024-06-17T16:16:41.509Z,171864100150907
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (687.26) | #4 ""Raymond @ yMVkaBsnXz"" (14815.09) | #5 ""Aurian @ C84VEXGMig"" (4383.47) | #6 ""Thomers @ 4zGvRs2813"" (525.80) | #8 ""Lily @ ie0MtMqN-u"" (349.00)",2024-06-17T16:16:41.509Z,171864100150901
"-- starting hand #1515 (id: dmxs4wiheof0)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T16:16:41.509Z,171864100150900
"-- ending hand #1514 --",2024-06-17T16:16:36.502Z,171864099650202
"""Thomers @ 4zGvRs2813"" collected 349.00 from pot with Straight, 10 High on the second run  (combination: 10♣, 9♣, 8♣, 7♠, 6♦)",2024-06-17T16:16:36.502Z,171864099650201
"""Lily @ ie0MtMqN-u"" collected 349.00 from pot with Pair, A's (combination: A♦, A♣, J♥, 8♣, 6♦)",2024-06-17T16:16:36.502Z,171864099650200
"River (second run): 8♣, 4♠, 6♦, 9♣ [10♣]",2024-06-17T16:16:32.472Z,171864099247200
"Turn (second run): 8♣, 4♠, 6♦ [9♣]",2024-06-17T16:16:28.463Z,171864098846300
"River: 8♣, 4♠, 6♦, J♥ [2♥]",2024-06-17T16:16:24.460Z,171864098446000
"Turn: 8♣, 4♠, 6♦ [J♥]",2024-06-17T16:16:20.442Z,171864098044200
"""Lily @ ie0MtMqN-u"" shows a A♦, A♣.",2024-06-17T16:16:16.411Z,171864097641101
"""Thomers @ 4zGvRs2813"" shows a 7♠, 2♣.",2024-06-17T16:16:16.411Z,171864097641100
"All players in hand choose to run it twice.",2024-06-17T16:16:15.591Z,171864097559101
"""Lily @ ie0MtMqN-u"" chooses to  run it twice.",2024-06-17T16:16:15.591Z,171864097559100
"""Thomers @ 4zGvRs2813"" chooses to  run it twice.",2024-06-17T16:16:15.280Z,171864097528000
"Remaining players decide whether to run it twice.",2024-06-17T16:16:14.998Z,171864097499801
"""Lily @ ie0MtMqN-u"" calls 269.50 and go all in",2024-06-17T16:16:14.998Z,171864097499800
"""Thomers @ 4zGvRs2813"" bets 269.50",2024-06-17T16:16:13.818Z,171864097381800
"Flop:  [8♣, 4♠, 6♦]",2024-06-17T16:16:10.413Z,171864097041300
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T16:16:09.563Z,171864096956300
"""Lily @ ie0MtMqN-u"" calls 71.00",2024-06-17T16:16:06.580Z,171864096658000
"""Thomers @ 4zGvRs2813"" raises to 71.00",2024-06-17T16:15:51.839Z,171864095183900
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:15:45.850Z,171864094585000
"""Raymond @ yMVkaBsnXz"" raises to 17.00",2024-06-17T16:15:44.928Z,171864094492800
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:15:41.058Z,171864094105800
"""Lily @ ie0MtMqN-u"" posts a big blind of 5.00",2024-06-17T16:15:38.540Z,171864093854008
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T16:15:38.540Z,171864093854007
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (687.26) | #4 ""Raymond @ yMVkaBsnXz"" (14832.09) | #5 ""Aurian @ C84VEXGMig"" (4383.47) | #6 ""Thomers @ 4zGvRs2813"" (517.30) | #8 ""Lily @ ie0MtMqN-u"" (340.50)",2024-06-17T16:15:38.540Z,171864093854001
"-- starting hand #1514 (id: fea0or2dcdki)  (No Limit Texas Hold'em) (dealer: ""Aurian @ C84VEXGMig"") --",2024-06-17T16:15:38.540Z,171864093854000
"-- ending hand #1513 --",2024-06-17T16:15:32.577Z,171864093257702
"""Aurian @ C84VEXGMig"" collected 210.00 from pot",2024-06-17T16:15:32.577Z,171864093257701
"Uncalled bet of 105.00 returned to ""Aurian @ C84VEXGMig""",2024-06-17T16:15:32.577Z,171864093257700
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T16:15:31.754Z,171864093175400
"""Aurian @ C84VEXGMig"" bets 105.00",2024-06-17T16:15:29.706Z,171864092970600
"Turn: J♦, J♣, Q♣ [5♣]",2024-06-17T16:15:24.344Z,171864092434400
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T16:15:23.522Z,171864092352200
"""Aurian @ C84VEXGMig"" checks",2024-06-17T16:15:15.340Z,171864091534000
"Flop:  [J♦, J♣, Q♣]",2024-06-17T16:15:14.534Z,171864091453400
"""Aurian @ C84VEXGMig"" calls 100.00",2024-06-17T16:15:13.707Z,171864091370700
"""Franko @ k2DH4mTenu"" folds",2024-06-17T16:14:51.649Z,171864089164900
"""Lily @ ie0MtMqN-u"" folds",2024-06-17T16:14:50.705Z,171864089070500
"""Thomers @ 4zGvRs2813"" raises to 100.00",2024-06-17T16:14:46.203Z,171864088620300
"""Aurian @ C84VEXGMig"" raises to 30.00",2024-06-17T16:14:31.306Z,171864087130600
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T16:14:28.429Z,171864086842900
"""Franko @ k2DH4mTenu"" calls 5.00",2024-06-17T16:14:27.481Z,171864086748100
"""Lily @ ie0MtMqN-u"" calls 5.00",2024-06-17T16:14:26.473Z,171864086647300
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T16:14:21.940Z,171864086194008
"""Aurian @ C84VEXGMig"" posts a small blind of 2.00",2024-06-17T16:14:21.940Z,171864086194007
"Player stacks: #2 ""Franko @ k2DH4mTenu"" (692.26) | #4 ""Raymond @ yMVkaBsnXz"" (14832.09) | #5 ""Aurian @ C84VEXGMig"" (4273.47) | #6 ""Thomers @ 4zGvRs2813"" (617.30) | #8 ""Lily @ ie0MtMqN-u"" (345.50)",2024-06-17T16:14:21.940Z,171864086194001
"-- starting hand #1513 (id: 08rkbmrlxven)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T16:14:21.940Z,171864086194000
"-- ending hand #1512 --",2024-06-17T16:14:16.026Z,171864085602602
"""Franko @ k2DH4mTenu"" collected 12.00 from pot",2024-06-17T16:14:16.026Z,171864085602601
"Uncalled bet of 5.00 returned to ""Franko @ k2DH4mTenu""",2024-06-17T16:14:16.026Z,171864085602600
"""Aurian @ C84VEXGMig"" folds",2024-06-17T16:14:15.134Z,171864085513400
