entry,at,order
"""alex @ iZcKjjRQ7_"" shows a 6♦, 6♥.",2020-11-26T00:15:04.756Z,160634970475702
"""Prupes @ iMdVP3v8Py"" collected 76.20 from pot with Two Pair, J's & 9's (combination: J♥, J♣, 9♣, 9♥, A♥)",2020-11-26T00:15:04.756Z,160634970475701
"""Prupes @ iMdVP3v8Py"" shows a J♥, J♣.",2020-11-26T00:15:04.756Z,160634970475700
"""Prupes @ iMdVP3v8Py"" checks",2020-11-26T00:15:03.946Z,160634970394700
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T00:15:02.655Z,160634970265600
"river: 7♠, 4♦, 9♣, 9♥ [A♥]",2020-11-26T00:15:01.374Z,160634970141200
"""alex @ iZcKjjRQ7_"" calls 19.05",2020-11-26T00:15:00.558Z,160634970055900
"""Prupes @ iMdVP3v8Py"" bets 19.05",2020-11-26T00:14:57.355Z,160634969735500
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T00:14:49.115Z,160634968911600
"turn: 7♠, 4♦, 9♣ [9♥]",2020-11-26T00:14:48.196Z,160634968820600
"""alex @ iZcKjjRQ7_"" calls 11.43",2020-11-26T00:14:47.390Z,160634968739000
"""Prupes @ iMdVP3v8Py"" bets 11.43",2020-11-26T00:14:45.574Z,160634968557500
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T00:14:41.400Z,160634968140100
"flop:  [7♠, 4♦, 9♣]",2020-11-26T00:14:39.433Z,160634967943400
"""Alec @ KVDhf8i-06"" folds",2020-11-26T00:14:38.623Z,160634967862400
"""adai @ U22kNJeD9r"" folds",2020-11-26T00:14:37.685Z,160634967768600
"""alex @ iZcKjjRQ7_"" calls 6.12",2020-11-26T00:14:36.777Z,160634967677800
"""ken @ Saixf2blen"" folds",2020-11-26T00:14:22.188Z,160634966218900
"""Kireet @ nqRcqwbz9y"" folds",2020-11-26T00:14:21.354Z,160634966135500
"""josh @ Cg8enqeOhO"" folds",2020-11-26T00:14:20.378Z,160634966037900
"""Prupes @ iMdVP3v8Py"" raises to 6.12",2020-11-26T00:14:12.576Z,160634965257700
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-26T00:14:09.625Z,160634964962600
"""Austin @ J177rrX9xq"" folds",2020-11-26T00:14:08.761Z,160634964876200
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T00:14:07.889Z,160634964789000
"""Alec @ KVDhf8i-06"" posts a straddle of 2.00",2020-11-26T00:14:03.407Z,160634964340814
"""adai @ U22kNJeD9r"" posts a big blind of 1.00",2020-11-26T00:14:03.407Z,160634964340813
"""alex @ iZcKjjRQ7_"" posts a small blind of 0.50",2020-11-26T00:14:03.407Z,160634964340812
"Your hand is 9♦, 6♠",2020-11-26T00:14:03.407Z,160634964340806
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (152.63) | #2 ""Prupes @ iMdVP3v8Py"" (306.80) | #3 ""josh @ Cg8enqeOhO"" (377.85) | #4 ""Kireet @ nqRcqwbz9y"" (100.10) | #5 ""ken @ Saixf2blen"" (148.50) | #6 ""alex @ iZcKjjRQ7_"" (462.50) | #7 ""adai @ U22kNJeD9r"" (445.93) | #8 ""Alec @ KVDhf8i-06"" (205.40) | #9 ""Brandon @ Y9MvZ7Zi7i"" (441.19) | #10 ""Austin @ J177rrX9xq"" (606.92)",2020-11-26T00:14:03.407Z,160634964340801
"-- starting hand #196  (No Limit Texas Hold'em) (dealer: ""ken @ Saixf2blen"") --",2020-11-26T00:14:03.407Z,160634964340800
"""adai @ U22kNJeD9r"" shows a K♠, 3♠.",2020-11-26T00:13:59.177Z,160634963917800
"-- ending hand #195 --",2020-11-26T00:13:55.894Z,160634963589603
"""alex @ iZcKjjRQ7_"" shows a 5♦, 5♥.",2020-11-26T00:13:55.894Z,160634963589602
"""Austin @ J177rrX9xq"" collected 139.50 from pot with Flush, Js High (combination: J♠, 9♠, 8♠, 7♠, 2♠)",2020-11-26T00:13:55.894Z,160634963589601
"""Austin @ J177rrX9xq"" shows a 8♠, 7♠.",2020-11-26T00:13:55.894Z,160634963589600
"""Austin @ J177rrX9xq"" calls 32.00",2020-11-26T00:13:55.084Z,160634963508400
"""alex @ iZcKjjRQ7_"" bets 32.00",2020-11-26T00:13:52.792Z,160634963279300
"river: J♠, 2♠, 5♣, 9♠ [6♥]",2020-11-26T00:13:45.426Z,160634962543500
"""Austin @ J177rrX9xq"" calls 30.00",2020-11-26T00:13:44.619Z,160634962462000
"""alex @ iZcKjjRQ7_"" raises to 30.00",2020-11-26T00:13:42.425Z,160634962242600
"""Austin @ J177rrX9xq"" bets 10.00",2020-11-26T00:13:34.606Z,160634961460700
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T00:13:30.609Z,160634961061000
"turn: J♠, 2♠, 5♣ [9♠]",2020-11-26T00:13:28.078Z,160634960809700
"""alex @ iZcKjjRQ7_"" calls 3.00",2020-11-26T00:13:27.269Z,160634960727000
"""Kireet @ nqRcqwbz9y"" folds",2020-11-26T00:13:24.625Z,160634960462600
"""Austin @ J177rrX9xq"" bets 3.00",2020-11-26T00:13:13.689Z,160634959368900
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T00:13:06.735Z,160634958673600
"flop:  [J♠, 2♠, 5♣]",2020-11-26T00:13:05.367Z,160634958536800
"""alex @ iZcKjjRQ7_"" calls 3.00",2020-11-26T00:13:04.561Z,160634958456300
"""ken @ Saixf2blen"" folds",2020-11-26T00:13:03.602Z,160634958360300
"""Kireet @ nqRcqwbz9y"" calls 3.00",2020-11-26T00:13:02.741Z,160634958274100
"""josh @ Cg8enqeOhO"" folds",2020-11-26T00:12:59.403Z,160634957940400
"""Prupes @ iMdVP3v8Py"" folds",2020-11-26T00:12:58.431Z,160634957843200
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-26T00:12:57.547Z,160634957754800
"""Austin @ J177rrX9xq"" raises to 3.00",2020-11-26T00:12:56.685Z,160634957668600
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T00:12:52.411Z,160634957241200
"""Alec @ KVDhf8i-06"" folds",2020-11-26T00:12:51.544Z,160634957154400
"""adai @ U22kNJeD9r"" folds",2020-11-26T00:12:44.201Z,160634956420100
"""alex @ iZcKjjRQ7_"" posts a big blind of 1.00",2020-11-26T00:12:41.896Z,160634956189713
"""ken @ Saixf2blen"" posts a small blind of 0.50",2020-11-26T00:12:41.896Z,160634956189712
"Your hand is 2♥, K♦",2020-11-26T00:12:41.896Z,160634956189706
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (152.63) | #2 ""Prupes @ iMdVP3v8Py"" (306.80) | #3 ""josh @ Cg8enqeOhO"" (377.85) | #4 ""Kireet @ nqRcqwbz9y"" (103.10) | #5 ""ken @ Saixf2blen"" (149.00) | #6 ""alex @ iZcKjjRQ7_"" (530.50) | #7 ""adai @ U22kNJeD9r"" (445.93) | #8 ""Alec @ KVDhf8i-06"" (205.40) | #9 ""Brandon @ Y9MvZ7Zi7i"" (441.19) | #10 ""Austin @ J177rrX9xq"" (535.42)",2020-11-26T00:12:41.896Z,160634956189701
"-- starting hand #195  (No Limit Texas Hold'em) (dealer: ""Kireet @ nqRcqwbz9y"") --",2020-11-26T00:12:41.896Z,160634956189700
"-- ending hand #194 --",2020-11-26T00:12:38.960Z,160634955896102
"""Brandon @ Y9MvZ7Zi7i"" collected 22.50 from pot",2020-11-26T00:12:38.960Z,160634955896101
"Uncalled bet of 14.50 returned to ""Brandon @ Y9MvZ7Zi7i""",2020-11-26T00:12:38.960Z,160634955896100
"""Prupes @ iMdVP3v8Py"" folds",2020-11-26T00:12:38.144Z,160634955814500
"""Brandon @ Y9MvZ7Zi7i"" raises to 25.00",2020-11-26T00:12:26.645Z,160634954664600
"The player ""josh @ Cg8enqeOhO"" passed the room ownership to ""Austin @ J177rrX9xq"".",2020-11-26T00:12:20.233Z,160634954023300
"""ken @ Saixf2blen"" folds",2020-11-26T00:12:19.428Z,160634953942800
"""Kireet @ nqRcqwbz9y"" folds",2020-11-26T00:12:18.589Z,160634953859000
"""josh @ Cg8enqeOhO"" folds",2020-11-26T00:12:17.740Z,160634953774100
"""Prupes @ iMdVP3v8Py"" raises to 10.50",2020-11-26T00:12:16.798Z,160634953680100
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-26T00:12:14.109Z,160634953411000
"""Austin @ J177rrX9xq"" folds",2020-11-26T00:12:13.238Z,160634953323800
"""Brandon @ Y9MvZ7Zi7i"" raises to 3.00",2020-11-26T00:12:10.113Z,160634953011400
"""Alec @ KVDhf8i-06"" folds",2020-11-26T00:12:03.973Z,160634952397400
"""adai @ U22kNJeD9r"" folds",2020-11-26T00:12:00.624Z,160634952062500
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T00:11:59.722Z,160634951972200
"""ken @ Saixf2blen"" posts a big blind of 1.00",2020-11-26T00:11:58.070Z,160634951807113
"""Kireet @ nqRcqwbz9y"" posts a small blind of 0.50",2020-11-26T00:11:58.070Z,160634951807112
"Your hand is 6♦, 10♠",2020-11-26T00:11:58.070Z,160634951807106
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (152.63) | #2 ""Prupes @ iMdVP3v8Py"" (317.30) | #3 ""josh @ Cg8enqeOhO"" (377.85) | #4 ""Kireet @ nqRcqwbz9y"" (103.60) | #5 ""ken @ Saixf2blen"" (150.00) | #6 ""alex @ iZcKjjRQ7_"" (530.50) | #7 ""adai @ U22kNJeD9r"" (445.93) | #8 ""Alec @ KVDhf8i-06"" (205.40) | #9 ""Brandon @ Y9MvZ7Zi7i"" (429.19) | #10 ""Austin @ J177rrX9xq"" (535.42)",2020-11-26T00:11:58.070Z,160634951807101
"-- starting hand #194  (No Limit Texas Hold'em) (dealer: ""josh @ Cg8enqeOhO"") --",2020-11-26T00:11:58.070Z,160634951807100
"""alex @ iZcKjjRQ7_"" shows a Q♥, J♦.",2020-11-26T00:11:52.249Z,160634951225100
"-- ending hand #193 --",2020-11-26T00:11:50.557Z,160634951055803
"""Alec @ KVDhf8i-06"" shows a 4♣, 5♣.",2020-11-26T00:11:50.557Z,160634951055802
"""Austin @ J177rrX9xq"" collected 185.00 from pot with Pair, A's (combination: A♠, A♦, K♦, Q♣, 10♠)",2020-11-26T00:11:50.557Z,160634951055801
"""Austin @ J177rrX9xq"" shows a 5♠, A♠.",2020-11-26T00:11:50.557Z,160634951055800
"""Austin @ J177rrX9xq"" checks",2020-11-26T00:11:49.750Z,160634950975100
"""Alec @ KVDhf8i-06"" checks",2020-11-26T00:11:45.560Z,160634950556100
"river: A♦, 9♣, 10♠, Q♣ [K♦]",2020-11-26T00:11:31.525Z,160634949154100
"""Alec @ KVDhf8i-06"" calls 35.00",2020-11-26T00:11:30.715Z,160634949071600
"""Austin @ J177rrX9xq"" bets 35.00",2020-11-26T00:11:27.796Z,160634948779700
"""Alec @ KVDhf8i-06"" checks",2020-11-26T00:11:18.125Z,160634947812600
"turn: A♦, 9♣, 10♠ [Q♣]",2020-11-26T00:11:13.628Z,160634947363300
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T00:11:12.821Z,160634947282300
"""Alec @ KVDhf8i-06"" calls 28.00",2020-11-26T00:11:11.943Z,160634947194400
"""Austin @ J177rrX9xq"" bets 28.00",2020-11-26T00:11:09.457Z,160634946945800
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-26T00:11:04.365Z,160634946436600
"""Alec @ KVDhf8i-06"" checks",2020-11-26T00:11:03.513Z,160634946351400
"flop:  [A♦, 9♣, 10♠]",2020-11-26T00:10:59.813Z,160634945981400
"""Brandon @ Y9MvZ7Zi7i"" calls 18.00",2020-11-26T00:10:59.007Z,160634945900800
"""Alec @ KVDhf8i-06"" calls 18.00",2020-11-26T00:10:56.329Z,160634945632900
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T00:10:54.008Z,160634945400800
"""Kireet @ nqRcqwbz9y"" folds",2020-11-26T00:10:51.823Z,160634945182300
"""josh @ Cg8enqeOhO"" folds",2020-11-26T00:10:50.969Z,160634945097000
"""Prupes @ iMdVP3v8Py"" folds",2020-11-26T00:10:50.085Z,160634945008500
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-26T00:10:49.230Z,160634944923100
"""Austin @ J177rrX9xq"" raises to 18.00",2020-11-26T00:10:48.367Z,160634944836800
"""Brandon @ Y9MvZ7Zi7i"" calls 3.50",2020-11-26T00:10:41.822Z,160634944182300
"""Alec @ KVDhf8i-06"" calls 3.50",2020-11-26T00:10:38.366Z,160634943836700
"""adai @ U22kNJeD9r"" folds",2020-11-26T00:10:35.813Z,160634943581400
"""alex @ iZcKjjRQ7_"" raises to 3.50",2020-11-26T00:10:34.903Z,160634943490300
"""ken @ Saixf2blen"" folds",2020-11-26T00:10:30.026Z,160634943002900
"""Kireet @ nqRcqwbz9y"" posts a big blind of 1.00",2020-11-26T00:10:27.774Z,160634942777513
"""josh @ Cg8enqeOhO"" posts a small blind of 0.50",2020-11-26T00:10:27.774Z,160634942777512
"Your hand is 6♠, 10♥",2020-11-26T00:10:27.774Z,160634942777506
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (152.63) | #2 ""Prupes @ iMdVP3v8Py"" (317.30) | #3 ""josh @ Cg8enqeOhO"" (378.35) | #4 ""Kireet @ nqRcqwbz9y"" (104.60) | #5 ""ken @ Saixf2blen"" (150.00) | #6 ""alex @ iZcKjjRQ7_"" (534.00) | #7 ""adai @ U22kNJeD9r"" (445.93) | #8 ""Alec @ KVDhf8i-06"" (286.40) | #9 ""Brandon @ Y9MvZ7Zi7i"" (447.19) | #10 ""Austin @ J177rrX9xq"" (431.42)",2020-11-26T00:10:27.774Z,160634942777501
"-- starting hand #193  (No Limit Texas Hold'em) (dealer: ""Prupes @ iMdVP3v8Py"") --",2020-11-26T00:10:27.774Z,160634942777500
"-- ending hand #192 --",2020-11-26T00:10:20.731Z,160634942073304
"""Alec @ KVDhf8i-06"" collected 167.00 from pot with Pair, A's (combination: A♥, A♠, K♣, Q♥, 6♣)",2020-11-26T00:10:20.731Z,160634942073303
"""Alec @ KVDhf8i-06"" shows a K♣, A♥.",2020-11-26T00:10:20.731Z,160634942073302
"""alex @ iZcKjjRQ7_"" collected 167.00 from pot with Pair, A's (combination: A♣, A♠, K♥, Q♥, 6♣)",2020-11-26T00:10:20.731Z,160634942073301
"""alex @ iZcKjjRQ7_"" shows a K♥, A♣.",2020-11-26T00:10:20.731Z,160634942073300
"""Alec @ KVDhf8i-06"" calls 100.00",2020-11-26T00:10:19.905Z,160634941990600
"""alex @ iZcKjjRQ7_"" bets 100.00",2020-11-26T00:10:10.160Z,160634941016100
"river: A♠, 2♣, Q♥, 6♣ [3♦]",2020-11-26T00:10:01.305Z,160634940131400
"""Alec @ KVDhf8i-06"" checks",2020-11-26T00:10:00.498Z,160634940049900
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T00:09:58.198Z,160634939819900
"turn: A♠, 2♣, Q♥ [6♣]",2020-11-26T00:09:57.164Z,160634939716600
"""alex @ iZcKjjRQ7_"" calls 30.00",2020-11-26T00:09:56.357Z,160634939635800
"""Alec @ KVDhf8i-06"" bets 30.00",2020-11-26T00:09:49.912Z,160634938991300
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T00:09:45.360Z,160634938536100
"flop:  [A♠, 2♣, Q♥]",2020-11-26T00:09:40.361Z,160634938036200
"""josh @ Cg8enqeOhO"" folds",2020-11-26T00:09:39.554Z,160634937955500
"""Alec @ KVDhf8i-06"" calls 32.00",2020-11-26T00:09:13.509Z,160634935351000
"""alex @ iZcKjjRQ7_"" raises to 32.00",2020-11-26T00:09:06.252Z,160634934625600
"""josh @ Cg8enqeOhO"" calls 9.50",2020-11-26T00:08:58.314Z,160634933831500
"""Prupes @ iMdVP3v8Py"" folds",2020-11-26T00:08:49.479Z,160634932947900
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-26T00:08:48.621Z,160634932862300
"""Austin @ J177rrX9xq"" folds",2020-11-26T00:08:45.821Z,160634932582200
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T00:08:44.944Z,160634932494500
"""Alec @ KVDhf8i-06"" raises to 9.50",2020-11-26T00:08:36.116Z,160634931611700
"""adai @ U22kNJeD9r"" folds",2020-11-26T00:08:24.245Z,160634930424600
"""alex @ iZcKjjRQ7_"" raises to 3.50",2020-11-26T00:08:23.341Z,160634930334200
"""ken @ Saixf2blen"" folds",2020-11-26T00:08:19.622Z,160634929962200
"""Kireet @ nqRcqwbz9y"" folds",2020-11-26T00:08:18.794Z,160634929879400
"""josh @ Cg8enqeOhO"" posts a big blind of 1.00",2020-11-26T00:08:10.398Z,160634929039913
"""Prupes @ iMdVP3v8Py"" posts a small blind of 0.50",2020-11-26T00:08:10.398Z,160634929039912
"Your hand is J♥, 5♦",2020-11-26T00:08:10.398Z,160634929039906
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (152.63) | #2 ""Prupes @ iMdVP3v8Py"" (317.80) | #3 ""josh @ Cg8enqeOhO"" (387.85) | #4 ""Kireet @ nqRcqwbz9y"" (104.60) | #5 ""ken @ Saixf2blen"" (150.00) | #6 ""alex @ iZcKjjRQ7_"" (529.00) | #7 ""adai @ U22kNJeD9r"" (445.93) | #8 ""Alec @ KVDhf8i-06"" (281.40) | #9 ""Brandon @ Y9MvZ7Zi7i"" (447.19) | #10 ""Austin @ J177rrX9xq"" (431.42)",2020-11-26T00:08:10.398Z,160634929039901
"-- starting hand #192  (No Limit Texas Hold'em) (dealer: ""Dhruv @ jiNcb_8FNC"") --",2020-11-26T00:08:10.398Z,160634929039900
"-- ending hand #191 --",2020-11-26T00:08:03.870Z,160634928387202
"""josh @ Cg8enqeOhO"" collected 168.00 from pot with Full House, 4's over A's (combination: 4♥, 4♠, 4♦, A♠, A♦)",2020-11-26T00:08:03.870Z,160634928387201
"""josh @ Cg8enqeOhO"" shows a 10♥, 4♥.",2020-11-26T00:08:03.870Z,160634928387200
"""Alec @ KVDhf8i-06"" calls 1.00",2020-11-26T00:08:03.063Z,160634928306400
"""josh @ Cg8enqeOhO"" bets 1.00",2020-11-26T00:07:53.010Z,160634927301100
"river: 4♠, 4♦, A♠, 6♦ [A♦]",2020-11-26T00:07:46.667Z,160634926667900
"""Alec @ KVDhf8i-06"" calls 41.50",2020-11-26T00:07:45.854Z,160634926585600
"""josh @ Cg8enqeOhO"" bets 41.50",2020-11-26T00:07:40.195Z,160634926019600
"turn: 4♠, 4♦, A♠ [6♦]",2020-11-26T00:07:31.894Z,160634925190300
"""Alec @ KVDhf8i-06"" calls 30.00",2020-11-26T00:07:31.084Z,160634925108500
"""josh @ Cg8enqeOhO"" raises to 30.00",2020-11-26T00:07:28.765Z,160634924876600
"""Prupes @ iMdVP3v8Py"" folds",2020-11-26T00:07:18.877Z,160634923887700
"""Alec @ KVDhf8i-06"" bets 12.00",2020-11-26T00:07:17.567Z,160634923756800
"""josh @ Cg8enqeOhO"" checks",2020-11-26T00:07:08.299Z,160634922830000
"""Prupes @ iMdVP3v8Py"" checks",2020-11-26T00:07:07.032Z,160634922703300
"flop:  [4♠, 4♦, A♠]",2020-11-26T00:07:03.613Z,160634922361400
"""josh @ Cg8enqeOhO"" calls 7.50",2020-11-26T00:07:02.806Z,160634922280600
"""Prupes @ iMdVP3v8Py"" calls 7.50",2020-11-26T00:06:51.680Z,160634921168100
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-26T00:06:50.271Z,160634921027200
"""Austin @ J177rrX9xq"" folds",2020-11-26T00:06:49.410Z,160634920941100
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T00:06:47.839Z,160634920784000
"""Alec @ KVDhf8i-06"" raises to 7.50",2020-11-26T00:06:46.990Z,160634920699100
"""adai @ U22kNJeD9r"" folds",2020-11-26T00:06:40.368Z,160634920036800
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T00:06:39.443Z,160634919944400
"""ken @ Saixf2blen"" folds",2020-11-26T00:06:38.506Z,160634919850700
"""Kireet @ nqRcqwbz9y"" folds",2020-11-26T00:06:37.675Z,160634919767600
"""josh @ Cg8enqeOhO"" posts a straddle of 2.00",2020-11-26T00:06:34.330Z,160634919433114
"""Prupes @ iMdVP3v8Py"" posts a big blind of 1.00",2020-11-26T00:06:34.330Z,160634919433113
"""Dhruv @ jiNcb_8FNC"" posts a small blind of 0.50",2020-11-26T00:06:34.330Z,160634919433112
"Your hand is 10♠, 5♦",2020-11-26T00:06:34.330Z,160634919433106
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (153.13) | #2 ""Prupes @ iMdVP3v8Py"" (325.30) | #3 ""josh @ Cg8enqeOhO"" (299.85) | #4 ""Kireet @ nqRcqwbz9y"" (104.60) | #5 ""ken @ Saixf2blen"" (150.00) | #6 ""alex @ iZcKjjRQ7_"" (529.00) | #7 ""adai @ U22kNJeD9r"" (445.93) | #8 ""Alec @ KVDhf8i-06"" (361.40) | #9 ""Brandon @ Y9MvZ7Zi7i"" (447.19) | #10 ""Austin @ J177rrX9xq"" (431.42)",2020-11-26T00:06:34.330Z,160634919433101
"-- starting hand #191  (No Limit Texas Hold'em) (dealer: ""Austin @ J177rrX9xq"") --",2020-11-26T00:06:34.330Z,160634919433100
"-- ending hand #190 --",2020-11-26T00:06:31.405Z,160634919140602
"""Prupes @ iMdVP3v8Py"" collected 6.24 from pot",2020-11-26T00:06:31.405Z,160634919140601
"Uncalled bet of 3.12 returned to ""Prupes @ iMdVP3v8Py""",2020-11-26T00:06:31.405Z,160634919140600
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-26T00:06:30.593Z,160634919059400
"""Prupes @ iMdVP3v8Py"" bets 3.12",2020-11-26T00:06:20.502Z,160634918050200
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-26T00:06:14.706Z,160634917470700
"flop:  [3♥, J♥, 6♠]",2020-11-26T00:06:13.237Z,160634917323900
"""Dhruv @ jiNcb_8FNC"" calls 2.87",2020-11-26T00:06:12.430Z,160634917243100
"""Austin @ J177rrX9xq"" folds",2020-11-26T00:06:11.377Z,160634917137800
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T00:06:08.605Z,160634916860600
"""Alec @ KVDhf8i-06"" folds",2020-11-26T00:06:07.752Z,160634916775300
"""adai @ U22kNJeD9r"" folds",2020-11-26T00:05:59.039Z,160634915904000
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T00:05:58.096Z,160634915809600
"""ken @ Saixf2blen"" folds",2020-11-26T00:05:57.219Z,160634915722000
"""Kireet @ nqRcqwbz9y"" folds",2020-11-26T00:05:56.389Z,160634915639000
"""josh @ Cg8enqeOhO"" folds",2020-11-26T00:05:55.544Z,160634915554500
"""Prupes @ iMdVP3v8Py"" raises to 2.87",2020-11-26T00:05:54.633Z,160634915463400
"""Dhruv @ jiNcb_8FNC"" posts a big blind of 1.00",2020-11-26T00:05:50.921Z,160634915092213
"""Austin @ J177rrX9xq"" posts a small blind of 0.50",2020-11-26T00:05:50.921Z,160634915092212
"Your hand is J♦, 6♣",2020-11-26T00:05:50.921Z,160634915092206
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (156.00) | #2 ""Prupes @ iMdVP3v8Py"" (321.93) | #3 ""josh @ Cg8enqeOhO"" (299.85) | #4 ""Kireet @ nqRcqwbz9y"" (104.60) | #5 ""ken @ Saixf2blen"" (150.00) | #6 ""alex @ iZcKjjRQ7_"" (529.00) | #7 ""adai @ U22kNJeD9r"" (445.93) | #8 ""Alec @ KVDhf8i-06"" (361.40) | #9 ""Brandon @ Y9MvZ7Zi7i"" (447.19) | #10 ""Austin @ J177rrX9xq"" (431.92)",2020-11-26T00:05:50.921Z,160634915092201
"-- starting hand #190  (No Limit Texas Hold'em) (dealer: ""Brandon @ Y9MvZ7Zi7i"") --",2020-11-26T00:05:50.921Z,160634915092200
"-- ending hand #189 --",2020-11-26T00:05:48.008Z,160634914800902
"""Alec @ KVDhf8i-06"" collected 40.50 from pot",2020-11-26T00:05:48.008Z,160634914800901
"Uncalled bet of 20.00 returned to ""Alec @ KVDhf8i-06""",2020-11-26T00:05:48.008Z,160634914800900
"""adai @ U22kNJeD9r"" folds",2020-11-26T00:05:47.201Z,160634914720100
"""Prupes @ iMdVP3v8Py"" folds",2020-11-26T00:05:39.968Z,160634913996900
"""Alec @ KVDhf8i-06"" bets 20.00",2020-11-26T00:05:38.370Z,160634913837100
"""adai @ U22kNJeD9r"" checks",2020-11-26T00:05:31.604Z,160634913160500
"""Prupes @ iMdVP3v8Py"" checks",2020-11-26T00:05:21.088Z,160634912108900
"flop:  [J♠, 6♥, K♦]",2020-11-26T00:05:18.587Z,160634911859000
"""adai @ U22kNJeD9r"" calls 13.00",2020-11-26T00:05:17.772Z,160634911777300
"""Prupes @ iMdVP3v8Py"" calls 13.00",2020-11-26T00:05:15.112Z,160634911511300
"""Austin @ J177rrX9xq"" folds",2020-11-26T00:05:04.180Z,160634910418100
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T00:05:03.303Z,160634910330400
"""Alec @ KVDhf8i-06"" raises to 13.00",2020-11-26T00:05:02.042Z,160634910204300
"""adai @ U22kNJeD9r"" raises to 4.00",2020-11-26T00:04:54.350Z,160634909435100
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T00:04:49.551Z,160634908955200
"""ken @ Saixf2blen"" folds",2020-11-26T00:04:47.656Z,160634908765700
"""Kireet @ nqRcqwbz9y"" folds",2020-11-26T00:04:46.825Z,160634908682600
"""josh @ Cg8enqeOhO"" folds",2020-11-26T00:04:45.962Z,160634908596300
"""Prupes @ iMdVP3v8Py"" calls 1.00",2020-11-26T00:04:42.991Z,160634908299200
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-26T00:04:40.246Z,160634908024600
"""Austin @ J177rrX9xq"" posts a big blind of 1.00",2020-11-26T00:04:38.837Z,160634907883813
"""Brandon @ Y9MvZ7Zi7i"" posts a small blind of 0.50",2020-11-26T00:04:38.837Z,160634907883812
"Your hand is 2♥, 7♣",2020-11-26T00:04:38.837Z,160634907883806
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (156.00) | #2 ""Prupes @ iMdVP3v8Py"" (334.93) | #3 ""josh @ Cg8enqeOhO"" (299.85) | #4 ""Kireet @ nqRcqwbz9y"" (104.60) | #5 ""ken @ Saixf2blen"" (150.00) | #6 ""alex @ iZcKjjRQ7_"" (529.00) | #7 ""adai @ U22kNJeD9r"" (458.93) | #8 ""Alec @ KVDhf8i-06"" (333.90) | #9 ""Brandon @ Y9MvZ7Zi7i"" (447.69) | #10 ""Austin @ J177rrX9xq"" (432.92)",2020-11-26T00:04:38.837Z,160634907883801
"-- starting hand #189  (No Limit Texas Hold'em) (dealer: ""Alec @ KVDhf8i-06"") --",2020-11-26T00:04:38.837Z,160634907883800
"-- ending hand #188 --",2020-11-26T00:04:32.306Z,160634907231202
"""Austin @ J177rrX9xq"" collected 16.50 from pot with A High (combination: A♦, K♦, 10♥, 8♦, 5♣)",2020-11-26T00:04:32.306Z,160634907231201
"""Austin @ J177rrX9xq"" shows a 10♥, A♦.",2020-11-26T00:04:32.306Z,160634907231200
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T00:04:31.485Z,160634907148600
"""Austin @ J177rrX9xq"" checks",2020-11-26T00:04:29.805Z,160634906980500
"river: 4♥, 2♦, 5♣, 8♦ [K♦]",2020-11-26T00:04:27.892Z,160634906789700
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T00:04:27.087Z,160634906708800
"""Austin @ J177rrX9xq"" checks",2020-11-26T00:04:25.789Z,160634906579000
