entry,at,order
"""Brandon @ Y9MvZ7Zi7i"" calls 4.50",2020-12-01T05:05:59.837Z,160679915983800
"""austin @ J177rrX9xq"" folds",2020-12-01T05:05:56.463Z,160679915646400
"""ken @ Saixf2blen"" calls 4.50",2020-12-01T05:05:54.260Z,160679915426100
"""Brian @ hwE4Y0jEb1"" calls 4.50",2020-12-01T05:05:50.799Z,160679915080200
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-01T05:05:48.647Z,160679914864800
"""alexj @ u0sPDa9h4a"" raises to 4.50",2020-12-01T05:05:47.775Z,160679914777600
"""LilChao @ htnsWI6fkW"" calls 1.00",2020-12-01T05:05:43.659Z,160679914366000
"""jeffrey @ yIm_yy1dY4"" posts a big blind of 1.00",2020-12-01T05:05:41.854Z,160679914185712
"""OhWhale @ G8sG_Nx0DN"" posts a small blind of 0.50",2020-12-01T05:05:41.854Z,160679914185711
"Your hand is K♦, 10♦",2020-12-01T05:05:41.854Z,160679914185707
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (150.00) | #2 ""LilChao @ htnsWI6fkW"" (321.99) | #3 ""alexj @ u0sPDa9h4a"" (293.26) | #4 ""BDSuckout @ _9tNhnOi1R"" (141.10) | #5 ""Brian @ hwE4Y0jEb1"" (138.61) | #7 ""ken @ Saixf2blen"" (323.38) | #8 ""austin @ J177rrX9xq"" (388.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (648.51) | #10 ""OhWhale @ G8sG_Nx0DN"" (264.00)",2020-12-01T05:05:41.854Z,160679914185701
"-- starting hand #136  (No Limit Texas Hold'em) (dealer: ""Brandon @ Y9MvZ7Zi7i"") --",2020-12-01T05:05:41.854Z,160679914185700
"""BDSuckout @ _9tNhnOi1R"" shows a 3♣, 10♣.",2020-12-01T05:05:37.128Z,160679913712900
"-- ending hand #135 --",2020-12-01T05:05:34.341Z,160679913434303
"""Brandon @ Y9MvZ7Zi7i"" shows a 5♥, 3♥.",2020-12-01T05:05:34.341Z,160679913434302
"""ken @ Saixf2blen"" collected 20.00 from pot with Pair, 7's (combination: 7♥, 7♣, 10♠, 9♣, 6♠)",2020-12-01T05:05:34.341Z,160679913434301
"""ken @ Saixf2blen"" shows a 7♥, 7♣.",2020-12-01T05:05:34.341Z,160679913434300
"""austin @ J177rrX9xq"" checks",2020-12-01T05:05:33.520Z,160679913352100
"""ken @ Saixf2blen"" checks",2020-12-01T05:05:28.807Z,160679912880700
"""Brian @ hwE4Y0jEb1"" checks",2020-12-01T05:05:27.298Z,160679912729900
"""OhWhale @ G8sG_Nx0DN"" checks",2020-12-01T05:05:23.846Z,160679912384700
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-12-01T05:05:22.731Z,160679912273200
"river: 5♣, 9♣, 6♠, 10♠ [4♣]",2020-12-01T05:05:19.125Z,160679911913000
"""austin @ J177rrX9xq"" checks",2020-12-01T05:05:18.319Z,160679911831900
"""ken @ Saixf2blen"" checks",2020-12-01T05:05:13.440Z,160679911344000
"""Brian @ hwE4Y0jEb1"" checks",2020-12-01T05:05:10.424Z,160679911042500
"""OhWhale @ G8sG_Nx0DN"" checks",2020-12-01T05:05:03.317Z,160679910331800
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-12-01T05:04:49.722Z,160679908972300
"turn: 5♣, 9♣, 6♠ [10♠]",2020-12-01T05:04:48.178Z,160679908818000
"""austin @ J177rrX9xq"" checks",2020-12-01T05:04:47.371Z,160679908737200
"""ken @ Saixf2blen"" checks",2020-12-01T05:04:45.306Z,160679908530700
"""Brian @ hwE4Y0jEb1"" checks",2020-12-01T05:04:39.026Z,160679907902700
"""OhWhale @ G8sG_Nx0DN"" checks",2020-12-01T05:04:36.091Z,160679907609100
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-12-01T05:04:34.762Z,160679907476300
"flop:  [5♣, 9♣, 6♠]",2020-12-01T05:04:33.254Z,160679907325600
"""OhWhale @ G8sG_Nx0DN"" calls 4.00",2020-12-01T05:04:32.447Z,160679907244800
"""Brandon @ Y9MvZ7Zi7i"" calls 4.00",2020-12-01T05:04:25.821Z,160679906582200
"""austin @ J177rrX9xq"" calls 4.00",2020-12-01T05:04:22.627Z,160679906262800
"""ken @ Saixf2blen"" calls 4.00",2020-12-01T05:04:21.505Z,160679906150500
"""Brian @ hwE4Y0jEb1"" raises to 4.00",2020-12-01T05:04:20.148Z,160679906014900
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-01T05:04:14.929Z,160679905493000
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T05:04:14.057Z,160679905405800
"""LilChao @ htnsWI6fkW"" folds",2020-12-01T05:04:13.175Z,160679905317500
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T05:04:11.614Z,160679905161500
"""OhWhale @ G8sG_Nx0DN"" posts a big blind of 1.00",2020-12-01T05:04:09.364Z,160679904937013
"""Brandon @ Y9MvZ7Zi7i"" posts a small blind of 0.50",2020-12-01T05:04:09.364Z,160679904937012
"Your hand is 7♥, 7♣",2020-12-01T05:04:09.364Z,160679904937008
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (150.00) | #2 ""LilChao @ htnsWI6fkW"" (321.99) | #3 ""alexj @ u0sPDa9h4a"" (293.26) | #4 ""BDSuckout @ _9tNhnOi1R"" (141.10) | #5 ""Brian @ hwE4Y0jEb1"" (142.61) | #7 ""ken @ Saixf2blen"" (307.38) | #8 ""austin @ J177rrX9xq"" (392.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (652.51) | #10 ""OhWhale @ G8sG_Nx0DN"" (268.00)",2020-12-01T05:04:09.364Z,160679904937002
"-- starting hand #135  (No Limit Texas Hold'em) (dealer: ""austin @ J177rrX9xq"") --",2020-12-01T05:04:09.364Z,160679904937001
"The admin updated the player ""jeffrey @ yIm_yy1dY4"" stack from 50.63 to 150.00.",2020-12-01T05:04:09.364Z,160679904937000
"-- ending hand #134 --",2020-12-01T05:04:06.451Z,160679904645202
"""ken @ Saixf2blen"" collected 2.50 from pot",2020-12-01T05:04:06.451Z,160679904645201
"Uncalled bet of 1.87 returned to ""ken @ Saixf2blen""",2020-12-01T05:04:06.451Z,160679904645200
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T05:04:05.646Z,160679904564600
"""austin @ J177rrX9xq"" folds",2020-12-01T05:04:04.802Z,160679904480400
"WARNING: the admin queued the stack change for the player ""jeffrey @ yIm_yy1dY4"" reseting to 150.00 chips in the next hand.",2020-12-01T05:04:04.780Z,160679904478100
"""ken @ Saixf2blen"" raises to 2.87",2020-12-01T05:04:03.940Z,160679904394100
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T05:04:01.069Z,160679904107000
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-01T05:04:00.193Z,160679904019400
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T05:03:59.326Z,160679903932600
"""LilChao @ htnsWI6fkW"" folds",2020-12-01T05:03:58.457Z,160679903845800
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T05:03:55.956Z,160679903595700
"""OhWhale @ G8sG_Nx0DN"" folds",2020-12-01T05:03:55.047Z,160679903504700
"""Brandon @ Y9MvZ7Zi7i"" posts a big blind of 1.00",2020-12-01T05:03:53.685Z,160679903368913
"""austin @ J177rrX9xq"" posts a small blind of 0.50",2020-12-01T05:03:53.685Z,160679903368912
"Your hand is A♣, 6♣",2020-12-01T05:03:53.685Z,160679903368908
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (50.63) | #2 ""LilChao @ htnsWI6fkW"" (321.99) | #3 ""alexj @ u0sPDa9h4a"" (293.26) | #4 ""BDSuckout @ _9tNhnOi1R"" (141.10) | #5 ""Brian @ hwE4Y0jEb1"" (142.61) | #7 ""ken @ Saixf2blen"" (305.88) | #8 ""austin @ J177rrX9xq"" (392.88) | #9 ""Brandon @ Y9MvZ7Zi7i"" (653.51) | #10 ""OhWhale @ G8sG_Nx0DN"" (268.00)",2020-12-01T05:03:53.685Z,160679903368902
"-- starting hand #134  (No Limit Texas Hold'em) (dealer: ""ken @ Saixf2blen"") --",2020-12-01T05:03:53.685Z,160679903368901
"The player ""Ravi @ ox-gnCkjtQ"" quits the game with a stack of 277.28.",2020-12-01T05:03:53.685Z,160679903368900
"-- ending hand #133 --",2020-12-01T05:03:47.160Z,160679902716202
"""alexj @ u0sPDa9h4a"" collected 75.50 from pot with Two Pair, A's & 10's (combination: A♦, A♥, 10♠, 10♣, J♥)",2020-12-01T05:03:47.160Z,160679902716201
"""alexj @ u0sPDa9h4a"" shows a 10♠, 10♣.",2020-12-01T05:03:47.160Z,160679902716200
"""OhWhale @ G8sG_Nx0DN"" calls 15.00",2020-12-01T05:03:46.355Z,160679902635600
"""alexj @ u0sPDa9h4a"" bets 15.00",2020-12-01T05:03:35.513Z,160679901551300
"""OhWhale @ G8sG_Nx0DN"" checks",2020-12-01T05:03:29.558Z,160679900955900
"river: 5♣, A♦, J♥, A♥ [5♠]",2020-12-01T05:03:24.036Z,160679900404600
"""alexj @ u0sPDa9h4a"" calls 12.00",2020-12-01T05:03:23.231Z,160679900323200
"""OhWhale @ G8sG_Nx0DN"" bets 12.00",2020-12-01T05:03:20.490Z,160679900049100
"turn: 5♣, A♦, J♥ [A♥]",2020-12-01T05:03:14.350Z,160679899435300
"""alexj @ u0sPDa9h4a"" checks",2020-12-01T05:03:13.544Z,160679899354500
"""OhWhale @ G8sG_Nx0DN"" checks",2020-12-01T05:03:11.068Z,160679899106900
"flop:  [5♣, A♦, J♥]",2020-12-01T05:03:09.315Z,160679898931600
"""OhWhale @ G8sG_Nx0DN"" calls 10.00",2020-12-01T05:03:08.508Z,160679898850900
"""austin @ J177rrX9xq"" folds",2020-12-01T05:03:06.484Z,160679898648500
"""ken @ Saixf2blen"" folds",2020-12-01T05:02:59.262Z,160679897926300
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-01T05:02:58.412Z,160679897841300
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T05:02:57.607Z,160679897760800
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-01T05:02:56.735Z,160679897673600
"""alexj @ u0sPDa9h4a"" raises to 10.00",2020-12-01T05:02:51.352Z,160679897135300
"""LilChao @ htnsWI6fkW"" folds",2020-12-01T05:02:46.328Z,160679896632900
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T05:02:45.436Z,160679896543700
"""OhWhale @ G8sG_Nx0DN"" raises to 3.00",2020-12-01T05:02:44.521Z,160679896452200
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T05:02:41.322Z,160679896132300
"""austin @ J177rrX9xq"" posts a big blind of 1.00",2020-12-01T05:02:39.029Z,160679895903013
"""ken @ Saixf2blen"" posts a small blind of 0.50",2020-12-01T05:02:39.029Z,160679895903012
"Your hand is 7♦, Q♥",2020-12-01T05:02:39.029Z,160679895903008
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (50.63) | #2 ""LilChao @ htnsWI6fkW"" (321.99) | #3 ""alexj @ u0sPDa9h4a"" (254.76) | #4 ""BDSuckout @ _9tNhnOi1R"" (141.10) | #5 ""Brian @ hwE4Y0jEb1"" (142.61) | #6 ""Ravi @ ox-gnCkjtQ"" (277.28) | #7 ""ken @ Saixf2blen"" (306.38) | #8 ""austin @ J177rrX9xq"" (393.88) | #9 ""Brandon @ Y9MvZ7Zi7i"" (653.51) | #10 ""OhWhale @ G8sG_Nx0DN"" (305.00)",2020-12-01T05:02:39.029Z,160679895903001
"-- starting hand #133  (No Limit Texas Hold'em) (dealer: ""Ravi @ ox-gnCkjtQ"") --",2020-12-01T05:02:39.029Z,160679895903000
"-- ending hand #132 --",2020-12-01T05:02:36.106Z,160679895610702
"""ken @ Saixf2blen"" collected 26.00 from pot",2020-12-01T05:02:36.106Z,160679895610701
"Uncalled bet of 16.00 returned to ""ken @ Saixf2blen""",2020-12-01T05:02:36.106Z,160679895610700
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T05:02:35.295Z,160679895529600
"""ken @ Saixf2blen"" bets 16.00",2020-12-01T05:02:11.171Z,160679893117100
"river: K♣, 5♦, 5♠, 7♣ [2♠]",2020-12-01T05:02:05.029Z,160679892503500
"""alexj @ u0sPDa9h4a"" checks",2020-12-01T05:02:04.218Z,160679892421900
"""ken @ Saixf2blen"" checks",2020-12-01T05:02:01.499Z,160679892150000
"turn: K♣, 5♦, 5♠ [7♣]",2020-12-01T05:02:00.319Z,160679892032600
"""LilChao @ htnsWI6fkW"" folds",2020-12-01T05:01:59.507Z,160679891950800
"""ken @ Saixf2blen"" calls 6.00",2020-12-01T05:01:58.595Z,160679891859600
"""alexj @ u0sPDa9h4a"" bets 6.00",2020-12-01T05:01:55.346Z,160679891534600
"""LilChao @ htnsWI6fkW"" checks",2020-12-01T05:01:50.833Z,160679891083400
"""ken @ Saixf2blen"" checks",2020-12-01T05:01:47.492Z,160679890749300
"flop:  [K♣, 5♦, 5♠]",2020-12-01T05:01:46.352Z,160679890635400
"""LilChao @ htnsWI6fkW"" calls 4.50",2020-12-01T05:01:45.546Z,160679890554700
"""ken @ Saixf2blen"" calls 4.50",2020-12-01T05:01:42.482Z,160679890248300
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-01T05:01:40.705Z,160679890070500
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T05:01:28.280Z,160679888828100
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-01T05:01:27.369Z,160679888737000
"""alexj @ u0sPDa9h4a"" raises to 4.50",2020-12-01T05:01:26.504Z,160679888650500
"""LilChao @ htnsWI6fkW"" calls 1.00",2020-12-01T05:01:21.273Z,160679888127300
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T05:01:19.370Z,160679887937100
"""OhWhale @ G8sG_Nx0DN"" folds",2020-12-01T05:01:18.462Z,160679887846300
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T05:01:15.129Z,160679887513000
"""austin @ J177rrX9xq"" folds",2020-12-01T05:01:14.288Z,160679887428900
"""ken @ Saixf2blen"" posts a big blind of 1.00",2020-12-01T05:01:11.350Z,160679887135113
"""Ravi @ ox-gnCkjtQ"" posts a small blind of 0.50",2020-12-01T05:01:11.350Z,160679887135112
"Your hand is J♦, K♥",2020-12-01T05:01:11.350Z,160679887135108
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (50.63) | #2 ""LilChao @ htnsWI6fkW"" (326.49) | #3 ""alexj @ u0sPDa9h4a"" (265.26) | #4 ""BDSuckout @ _9tNhnOi1R"" (141.10) | #5 ""Brian @ hwE4Y0jEb1"" (142.61) | #6 ""Ravi @ ox-gnCkjtQ"" (277.78) | #7 ""ken @ Saixf2blen"" (290.88) | #8 ""austin @ J177rrX9xq"" (393.88) | #9 ""Brandon @ Y9MvZ7Zi7i"" (653.51) | #10 ""OhWhale @ G8sG_Nx0DN"" (305.00)",2020-12-01T05:01:11.350Z,160679887135101
"-- starting hand #132  (No Limit Texas Hold'em) (dealer: ""Brian @ hwE4Y0jEb1"") --",2020-12-01T05:01:11.350Z,160679887135100
"-- ending hand #131 --",2020-12-01T05:01:04.821Z,160679886482202
"""Brandon @ Y9MvZ7Zi7i"" collected 36.00 from pot with Pair, A's (combination: A♥, A♣, K♣, J♦, 9♣)",2020-12-01T05:01:04.821Z,160679886482201
"""Brandon @ Y9MvZ7Zi7i"" shows a K♣, A♥.",2020-12-01T05:01:04.821Z,160679886482200
"""Brian @ hwE4Y0jEb1"" calls 10.00",2020-12-01T05:01:04.012Z,160679886401300
"""Brandon @ Y9MvZ7Zi7i"" bets 10.00",2020-12-01T05:01:01.606Z,160679886160700
"""Brian @ hwE4Y0jEb1"" checks",2020-12-01T05:00:54.091Z,160679885409200
"river: 6♦, 9♣, 5♦, A♣ [J♦]",2020-12-01T05:00:49.847Z,160679884985600
"""Brian @ hwE4Y0jEb1"" calls 4.00",2020-12-01T05:00:49.041Z,160679884904200
"""Brandon @ Y9MvZ7Zi7i"" bets 4.00",2020-12-01T05:00:39.705Z,160679883970600
"""Brian @ hwE4Y0jEb1"" checks",2020-12-01T05:00:34.193Z,160679883419400
"turn: 6♦, 9♣, 5♦ [A♣]",2020-12-01T05:00:29.959Z,160679882996300
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-12-01T05:00:29.147Z,160679882914800
"""Brian @ hwE4Y0jEb1"" checks",2020-12-01T05:00:24.968Z,160679882496900
"flop:  [6♦, 9♣, 5♦]",2020-12-01T05:00:22.024Z,160679882202500
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-01T05:00:21.218Z,160679882121900
"""Brian @ hwE4Y0jEb1"" calls 3.50",2020-12-01T05:00:20.370Z,160679882037100
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-01T05:00:10.427Z,160679881042800
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T05:00:09.557Z,160679880955800
"""LilChao @ htnsWI6fkW"" folds",2020-12-01T05:00:08.576Z,160679880857700
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T05:00:07.681Z,160679880768200
"""OhWhale @ G8sG_Nx0DN"" folds",2020-12-01T05:00:06.661Z,160679880666300
"""Brandon @ Y9MvZ7Zi7i"" raises to 3.50",2020-12-01T05:00:05.771Z,160679880577200
"""austin @ J177rrX9xq"" folds",2020-12-01T05:00:02.960Z,160679880296100
"""ken @ Saixf2blen"" folds",2020-12-01T04:59:57.643Z,160679879764400
"""Ravi @ ox-gnCkjtQ"" posts a big blind of 1.00",2020-12-01T04:59:55.715Z,160679879571613
"""Brian @ hwE4Y0jEb1"" posts a small blind of 0.50",2020-12-01T04:59:55.715Z,160679879571612
"Your hand is J♣, 8♣",2020-12-01T04:59:55.715Z,160679879571608
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (50.63) | #2 ""LilChao @ htnsWI6fkW"" (326.49) | #3 ""alexj @ u0sPDa9h4a"" (265.26) | #4 ""BDSuckout @ _9tNhnOi1R"" (141.10) | #5 ""Brian @ hwE4Y0jEb1"" (160.11) | #6 ""Ravi @ ox-gnCkjtQ"" (278.78) | #7 ""ken @ Saixf2blen"" (290.88) | #8 ""austin @ J177rrX9xq"" (393.88) | #9 ""Brandon @ Y9MvZ7Zi7i"" (635.01) | #10 ""OhWhale @ G8sG_Nx0DN"" (305.00)",2020-12-01T04:59:55.715Z,160679879571601
"-- starting hand #131  (No Limit Texas Hold'em) (dealer: ""BDSuckout @ _9tNhnOi1R"") --",2020-12-01T04:59:55.715Z,160679879571600
"""LilChao @ htnsWI6fkW"" shows a J♠, J♥.",2020-12-01T04:59:54.559Z,160679879456000
"-- ending hand #130 --",2020-12-01T04:59:52.106Z,160679879210702
"""austin @ J177rrX9xq"" collected 94.50 from pot",2020-12-01T04:59:52.106Z,160679879210701
"Uncalled bet of 299.38 returned to ""austin @ J177rrX9xq""",2020-12-01T04:59:52.106Z,160679879210700
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T04:59:51.300Z,160679879130100
"""austin @ J177rrX9xq"" raises to 322.38 and go all in",2020-12-01T04:58:56.360Z,160679873636000
"""jeffrey @ yIm_yy1dY4"" bets 23.00",2020-12-01T04:58:50.476Z,160679873047700
"""austin @ J177rrX9xq"" checks",2020-12-01T04:58:31.492Z,160679871149500
"turn: A♠, 2♦, 8♦ [5♣]",2020-12-01T04:58:29.660Z,160679870966300
"""austin @ J177rrX9xq"" calls 10.00",2020-12-01T04:58:28.854Z,160679870885500
"""LilChao @ htnsWI6fkW"" folds",2020-12-01T04:58:25.931Z,160679870593200
"""jeffrey @ yIm_yy1dY4"" bets 10.00",2020-12-01T04:58:21.844Z,160679870184400
"""austin @ J177rrX9xq"" checks",2020-12-01T04:58:08.212Z,160679868821300
"flop:  [A♠, 2♦, 8♦]",2020-12-01T04:58:05.429Z,160679868543000
"""austin @ J177rrX9xq"" calls 9.00",2020-12-01T04:58:04.622Z,160679868462300
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T04:58:03.575Z,160679868357600
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-01T04:58:02.704Z,160679868270500
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T04:58:01.820Z,160679868182100
"""LilChao @ htnsWI6fkW"" calls 9.00",2020-12-01T04:57:57.824Z,160679867782500
"""jeffrey @ yIm_yy1dY4"" raises to 9.00",2020-12-01T04:57:53.309Z,160679867331000
"""OhWhale @ G8sG_Nx0DN"" folds",2020-12-01T04:57:43.900Z,160679866390100
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T04:57:42.114Z,160679866211500
"""austin @ J177rrX9xq"" raises to 3.00",2020-12-01T04:57:41.267Z,160679866126800
"""ken @ Saixf2blen"" folds",2020-12-01T04:57:36.682Z,160679865668300
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-01T04:57:35.821Z,160679865582200
"""Brian @ hwE4Y0jEb1"" posts a big blind of 1.00",2020-12-01T04:57:31.590Z,160679865159213
"""BDSuckout @ _9tNhnOi1R"" posts a small blind of 0.50",2020-12-01T04:57:31.590Z,160679865159112
"Your hand is 9♦, 7♦",2020-12-01T04:57:31.590Z,160679865159108
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (92.63) | #2 ""LilChao @ htnsWI6fkW"" (335.49) | #3 ""alexj @ u0sPDa9h4a"" (265.26) | #4 ""BDSuckout @ _9tNhnOi1R"" (141.60) | #5 ""Brian @ hwE4Y0jEb1"" (161.11) | #6 ""Ravi @ ox-gnCkjtQ"" (278.78) | #7 ""ken @ Saixf2blen"" (290.88) | #8 ""austin @ J177rrX9xq"" (341.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (635.01) | #10 ""OhWhale @ G8sG_Nx0DN"" (305.00)",2020-12-01T04:57:31.590Z,160679865159101
"-- starting hand #130  (No Limit Texas Hold'em) (dealer: ""alexj @ u0sPDa9h4a"") --",2020-12-01T04:57:31.590Z,160679865159100
"-- ending hand #129 --",2020-12-01T04:57:24.558Z,160679864456003
"""BDSuckout @ _9tNhnOi1R"" shows a 8♣, 6♦.",2020-12-01T04:57:24.558Z,160679864456002
"""LilChao @ htnsWI6fkW"" collected 40.00 from pot with Pair, 9's (combination: 9♠, 9♣, Q♦, J♦, 8♠)",2020-12-01T04:57:24.558Z,160679864456001
"""LilChao @ htnsWI6fkW"" shows a 9♠, Q♦.",2020-12-01T04:57:24.558Z,160679864456000
"""LilChao @ htnsWI6fkW"" checks",2020-12-01T04:57:23.752Z,160679864375300
"""BDSuckout @ _9tNhnOi1R"" checks",2020-12-01T04:57:22.543Z,160679864254400
"river: 9♣, 7♠, 4♦, J♦ [8♠]",2020-12-01T04:57:21.272Z,160679864127800
"""LilChao @ htnsWI6fkW"" checks",2020-12-01T04:57:20.465Z,160679864046600
"""BDSuckout @ _9tNhnOi1R"" checks",2020-12-01T04:57:16.636Z,160679863663600
"turn: 9♣, 7♠, 4♦ [J♦]",2020-12-01T04:57:15.449Z,160679863545200
"""OhWhale @ G8sG_Nx0DN"" folds",2020-12-01T04:57:14.642Z,160679863464300
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-01T04:57:13.785Z,160679863378600
"""BDSuckout @ _9tNhnOi1R"" calls 12.00",2020-12-01T04:57:11.292Z,160679863129200
"""LilChao @ htnsWI6fkW"" bets 12.00",2020-12-01T04:57:09.999Z,160679862999900
"""OhWhale @ G8sG_Nx0DN"" checks",2020-12-01T04:57:02.332Z,160679862233500
"""Ravi @ ox-gnCkjtQ"" checks",2020-12-01T04:56:59.919Z,160679861992000
"""BDSuckout @ _9tNhnOi1R"" checks",2020-12-01T04:56:57.102Z,160679861710300
"flop:  [9♣, 7♠, 4♦]",2020-12-01T04:56:56.162Z,160679861616400
"""BDSuckout @ _9tNhnOi1R"" calls 3.50",2020-12-01T04:56:55.354Z,160679861535500
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T04:56:45.389Z,160679860539000
"""LilChao @ htnsWI6fkW"" calls 3.50",2020-12-01T04:56:44.527Z,160679860452800
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T04:56:42.883Z,160679860288400
"""OhWhale @ G8sG_Nx0DN"" calls 3.50",2020-12-01T04:56:41.980Z,160679860198100
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T04:56:34.773Z,160679859477400
"""austin @ J177rrX9xq"" folds",2020-12-01T04:56:33.896Z,160679859389700
"""ken @ Saixf2blen"" folds",2020-12-01T04:56:32.959Z,160679859296000
"""Ravi @ ox-gnCkjtQ"" raises to 3.50",2020-12-01T04:56:32.115Z,160679859211600
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T04:56:25.219Z,160679858522000
"""Brandon @ Y9MvZ7Zi7i"" posts a missed big blind of 1.00",2020-12-01T04:56:21.958Z,160679858196316
"""Brandon @ Y9MvZ7Zi7i"" posts a missing small blind of 0.50",2020-12-01T04:56:21.958Z,160679858196315
"""BDSuckout @ _9tNhnOi1R"" posts a big blind of 1.00",2020-12-01T04:56:21.958Z,160679858196314
"""alexj @ u0sPDa9h4a"" posts a small blind of 0.50",2020-12-01T04:56:21.958Z,160679858196313
"Your hand is 2♠, 3♠",2020-12-01T04:56:21.958Z,160679858196309
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (92.63) | #2 ""LilChao @ htnsWI6fkW"" (310.99) | #3 ""alexj @ u0sPDa9h4a"" (265.76) | #4 ""BDSuckout @ _9tNhnOi1R"" (157.10) | #5 ""Brian @ hwE4Y0jEb1"" (161.11) | #6 ""Ravi @ ox-gnCkjtQ"" (282.28) | #7 ""ken @ Saixf2blen"" (290.88) | #8 ""austin @ J177rrX9xq"" (341.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (636.51) | #10 ""OhWhale @ G8sG_Nx0DN"" (308.50)",2020-12-01T04:56:21.958Z,160679858196302
"-- starting hand #129  (No Limit Texas Hold'em) (dealer: ""LilChao @ htnsWI6fkW"") --",2020-12-01T04:56:21.958Z,160679858196301
"The player ""Brandon @ Y9MvZ7Zi7i"" joined the game with a stack of 636.51.",2020-12-01T04:56:21.958Z,160679858196300
"""alexj @ u0sPDa9h4a"" shows a Q♥, A♣.",2020-12-01T04:56:18.686Z,160679857868700
"-- ending hand #128 --",2020-12-01T04:56:18.309Z,160679857831002
"""alexj @ u0sPDa9h4a"" collected 10.25 from pot",2020-12-01T04:56:18.309Z,160679857831001
"Uncalled bet of 11.75 returned to ""alexj @ u0sPDa9h4a""",2020-12-01T04:56:18.309Z,160679857831000
"""austin @ J177rrX9xq"" folds",2020-12-01T04:56:17.497Z,160679857749800
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-01T04:56:16.605Z,160679857660600
"The player ""Brandon @ Y9MvZ7Zi7i"" sit back with the stack of 636.51.",2020-12-01T04:56:08.297Z,160679856829800
"""alexj @ u0sPDa9h4a"" raises to 15.00",2020-12-01T04:56:06.168Z,160679856616800
"""LilChao @ htnsWI6fkW"" folds",2020-12-01T04:55:59.167Z,160679855916800
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T04:55:58.291Z,160679855829200
"""OhWhale @ G8sG_Nx0DN"" folds",2020-12-01T04:55:57.356Z,160679855735700
"""austin @ J177rrX9xq"" calls 3.25",2020-12-01T04:55:52.136Z,160679855213700
"""ken @ Saixf2blen"" folds",2020-12-01T04:55:51.248Z,160679855124900
"""Ravi @ ox-gnCkjtQ"" raises to 3.25",2020-12-01T04:55:50.414Z,160679855041400
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T04:55:35.846Z,160679853584700
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-01T04:55:31.607Z,160679853160800
