entry,at,order
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-27T06:53:35.605Z,160646001560600
"""josh @ Cg8enqeOhO"" folds",2020-11-27T06:53:32.389Z,160646001239000
"""BDSuckout @ _9tNhnOi1R"" raises to 12.50",2020-11-27T06:53:31.504Z,160646001150500
"""ken @ Saixf2blen"" raises to 4.00",2020-11-27T06:53:27.268Z,160646000726800
"""Prupes @ iMdVP3v8Py"" folds",2020-11-27T06:53:21.146Z,160646000114600
"""Dhruv @ jiNcb_8FNC"" calls 1.00",2020-11-27T06:53:19.959Z,160645999995900
"""josh @ Cg8enqeOhO"" posts a big blind of 1.00",2020-11-27T06:53:09.849Z,160645998985008
"""BDSuckout @ _9tNhnOi1R"" posts a small blind of 0.50",2020-11-27T06:53:09.849Z,160645998985007
"Your hand is 10♥, 10♠",2020-11-27T06:53:09.849Z,160645998985006
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (680.94) | #4 ""josh @ Cg8enqeOhO"" (111.88) | #7 ""Dhruv @ jiNcb_8FNC"" (266.11) | #9 ""Prupes @ iMdVP3v8Py"" (452.23) | #10 ""ken @ Saixf2blen"" (204.54)",2020-11-27T06:53:09.849Z,160645998985001
"-- starting hand #285  (No Limit Texas Hold'em) (dealer: ""ken @ Saixf2blen"") --",2020-11-27T06:53:09.849Z,160645998985000
"-- ending hand #284 --",2020-11-27T06:53:03.333Z,160645998333502
"""Dhruv @ jiNcb_8FNC"" collected 60.00 from pot with Straight, Q High (combination: Q♦, J♠, 10♦, 9♣, 8♦)",2020-11-27T06:53:03.333Z,160645998333501
"""Dhruv @ jiNcb_8FNC"" shows a 10♦, 9♣.",2020-11-27T06:53:03.333Z,160645998333500
"""Prupes @ iMdVP3v8Py"" calls 18.00",2020-11-27T06:53:02.528Z,160645998252900
"""Dhruv @ jiNcb_8FNC"" bets 18.00",2020-11-27T06:52:38.342Z,160645995834300
"river: Q♦, J♠, Q♣, 7♠ [8♦]",2020-11-27T06:52:32.484Z,160645995248800
"""Dhruv @ jiNcb_8FNC"" calls 6.00",2020-11-27T06:52:31.679Z,160645995168000
"""Prupes @ iMdVP3v8Py"" bets 6.00",2020-11-27T06:52:28.804Z,160645994880500
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-27T06:52:25.100Z,160645994510100
"turn: Q♦, J♠, Q♣ [7♠]",2020-11-27T06:52:23.522Z,160645994352700
"""Dhruv @ jiNcb_8FNC"" calls 3.00",2020-11-27T06:52:22.718Z,160645994271900
"""Prupes @ iMdVP3v8Py"" bets 3.00",2020-11-27T06:52:15.162Z,160645993516400
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-27T06:52:04.966Z,160645992496700
"flop:  [Q♦, J♠, Q♣]",2020-11-27T06:52:01.237Z,160645992123900
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-27T06:52:00.427Z,160645992043000
"""ken @ Saixf2blen"" folds",2020-11-27T06:51:59.549Z,160645991954900
"""Prupes @ iMdVP3v8Py"" calls 2.25",2020-11-27T06:51:58.722Z,160645991872300
"""Dhruv @ jiNcb_8FNC"" raises to 2.25",2020-11-27T06:51:57.297Z,160645991729700
"""josh @ Cg8enqeOhO"" folds",2020-11-27T06:51:53.141Z,160645991314200
"""BDSuckout @ _9tNhnOi1R"" posts a big blind of 1.00",2020-11-27T06:51:50.710Z,160645991071108
"""ken @ Saixf2blen"" posts a small blind of 0.50",2020-11-27T06:51:50.710Z,160645991071107
"Your hand is 4♦, 2♠",2020-11-27T06:51:50.710Z,160645991071106
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (681.94) | #4 ""josh @ Cg8enqeOhO"" (111.88) | #7 ""Dhruv @ jiNcb_8FNC"" (235.36) | #9 ""Prupes @ iMdVP3v8Py"" (481.48) | #10 ""ken @ Saixf2blen"" (205.04)",2020-11-27T06:51:50.710Z,160645991071101
"-- starting hand #284  (No Limit Texas Hold'em) (dealer: ""Prupes @ iMdVP3v8Py"") --",2020-11-27T06:51:50.710Z,160645991071100
"-- ending hand #283 --",2020-11-27T06:51:47.788Z,160645990778902
"""BDSuckout @ _9tNhnOi1R"" collected 2.50 from pot",2020-11-27T06:51:47.788Z,160645990778901
"Uncalled bet of 2.00 returned to ""BDSuckout @ _9tNhnOi1R""",2020-11-27T06:51:47.788Z,160645990778900
"""ken @ Saixf2blen"" folds",2020-11-27T06:51:46.964Z,160645990696900
"""Prupes @ iMdVP3v8Py"" folds",2020-11-27T06:51:46.097Z,160645990609700
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-27T06:51:41.565Z,160645990156600
"""josh @ Cg8enqeOhO"" folds",2020-11-27T06:51:39.387Z,160645989938800
"""BDSuckout @ _9tNhnOi1R"" raises to 3.00",2020-11-27T06:51:36.901Z,160645989690200
"""ken @ Saixf2blen"" posts a big blind of 1.00",2020-11-27T06:51:35.136Z,160645989513908
"""Prupes @ iMdVP3v8Py"" posts a small blind of 0.50",2020-11-27T06:51:35.136Z,160645989513907
"Your hand is 5♠, 9♣",2020-11-27T06:51:35.136Z,160645989513906
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (680.44) | #4 ""josh @ Cg8enqeOhO"" (111.88) | #7 ""Dhruv @ jiNcb_8FNC"" (235.36) | #9 ""Prupes @ iMdVP3v8Py"" (481.98) | #10 ""ken @ Saixf2blen"" (206.04)",2020-11-27T06:51:35.136Z,160645989513901
"-- starting hand #283  (No Limit Texas Hold'em) (dealer: ""Dhruv @ jiNcb_8FNC"") --",2020-11-27T06:51:35.136Z,160645989513900
"-- ending hand #282 --",2020-11-27T06:51:28.606Z,160645988860803
"""Prupes @ iMdVP3v8Py"" shows a 6♥, A♥.",2020-11-27T06:51:28.606Z,160645988860802
"""Dhruv @ jiNcb_8FNC"" collected 235.36 from pot with Pair, A's (combination: A♦, A♣, Q♦, 10♥, 8♦)",2020-11-27T06:51:28.606Z,160645988860801
"""Dhruv @ jiNcb_8FNC"" shows a A♦, Q♦.",2020-11-27T06:51:28.606Z,160645988860800
"""Prupes @ iMdVP3v8Py"" calls 87.68",2020-11-27T06:51:27.799Z,160645988780000
"""Dhruv @ jiNcb_8FNC"" bets 87.68 and go all in",2020-11-27T06:51:02.742Z,160645986274300
"river: A♣, 7♥, 8♦, 2♣ [10♥]",2020-11-27T06:51:00.198Z,160645986020100
"""Prupes @ iMdVP3v8Py"" calls 20.00",2020-11-27T06:50:59.391Z,160645985939200
"""Dhruv @ jiNcb_8FNC"" raises to 20.00",2020-11-27T06:50:57.154Z,160645985715500
"""Prupes @ iMdVP3v8Py"" bets 10.00",2020-11-27T06:50:49.801Z,160645984980200
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-27T06:50:46.443Z,160645984644400
"turn: A♣, 7♥, 8♦ [2♣]",2020-11-27T06:50:45.308Z,160645984530900
"""Dhruv @ jiNcb_8FNC"" calls 4.00",2020-11-27T06:50:44.500Z,160645984450000
"""josh @ Cg8enqeOhO"" folds",2020-11-27T06:50:42.063Z,160645984206300
"""Prupes @ iMdVP3v8Py"" bets 4.00",2020-11-27T06:50:37.701Z,160645983770200
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-27T06:50:33.689Z,160645983369000
"flop:  [A♣, 7♥, 8♦]",2020-11-27T06:50:31.994Z,160645983199500
"""josh @ Cg8enqeOhO"" calls 4.00",2020-11-27T06:50:31.188Z,160645983118900
"""Prupes @ iMdVP3v8Py"" calls 4.00",2020-11-27T06:50:29.369Z,160645982937000
"""Dhruv @ jiNcb_8FNC"" raises to 4.00",2020-11-27T06:50:23.841Z,160645982384200
"""josh @ Cg8enqeOhO"" calls 1.00",2020-11-27T06:50:20.732Z,160645982073300
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-27T06:50:19.019Z,160645981902000
"""ken @ Saixf2blen"" folds",2020-11-27T06:50:07.583Z,160645980758400
"""Prupes @ iMdVP3v8Py"" posts a big blind of 1.00",2020-11-27T06:50:05.429Z,160645980543208
"""Dhruv @ jiNcb_8FNC"" posts a small blind of 0.50",2020-11-27T06:50:05.429Z,160645980543207
"Your hand is 7♣, 6♠",2020-11-27T06:50:05.429Z,160645980543206
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (680.44) | #4 ""josh @ Cg8enqeOhO"" (115.88) | #7 ""Dhruv @ jiNcb_8FNC"" (115.68) | #9 ""Prupes @ iMdVP3v8Py"" (597.66) | #10 ""ken @ Saixf2blen"" (206.04)",2020-11-27T06:50:05.429Z,160645980543201
"-- starting hand #282  (No Limit Texas Hold'em) (dealer: ""josh @ Cg8enqeOhO"") --",2020-11-27T06:50:05.429Z,160645980543200
"-- ending hand #281 --",2020-11-27T06:50:02.508Z,160645980251302
"""josh @ Cg8enqeOhO"" collected 2.00 from pot",2020-11-27T06:50:02.508Z,160645980251301
"Uncalled bet of 1.50 returned to ""josh @ Cg8enqeOhO""",2020-11-27T06:50:02.508Z,160645980251300
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-27T06:50:01.660Z,160645980166100
"""josh @ Cg8enqeOhO"" raises to 2.50",2020-11-27T06:49:58.969Z,160645979897000
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-27T06:49:55.050Z,160645979505100
"""ken @ Saixf2blen"" folds",2020-11-27T06:49:54.182Z,160645979418200
"""Prupes @ iMdVP3v8Py"" folds",2020-11-27T06:49:53.355Z,160645979335500
"""Dhruv @ jiNcb_8FNC"" posts a big blind of 1.00",2020-11-27T06:49:52.180Z,160645979218108
"""josh @ Cg8enqeOhO"" posts a small blind of 0.50",2020-11-27T06:49:52.180Z,160645979218107
"Your hand is 7♠, J♣",2020-11-27T06:49:52.180Z,160645979218106
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (680.44) | #4 ""josh @ Cg8enqeOhO"" (114.88) | #7 ""Dhruv @ jiNcb_8FNC"" (116.68) | #9 ""Prupes @ iMdVP3v8Py"" (597.66) | #10 ""ken @ Saixf2blen"" (206.04)",2020-11-27T06:49:52.180Z,160645979218101
"-- starting hand #281  (No Limit Texas Hold'em) (dealer: ""BDSuckout @ _9tNhnOi1R"") --",2020-11-27T06:49:52.180Z,160645979218100
"""Prupes @ iMdVP3v8Py"" shows a 9♠, 6♥.",2020-11-27T06:49:49.058Z,160645978905900
"-- ending hand #280 --",2020-11-27T06:49:48.529Z,160645978853002
"""ken @ Saixf2blen"" collected 8.61 from pot",2020-11-27T06:49:48.529Z,160645978853001
"Uncalled bet of 3.00 returned to ""ken @ Saixf2blen""",2020-11-27T06:49:48.529Z,160645978853000
"""josh @ Cg8enqeOhO"" folds",2020-11-27T06:49:47.715Z,160645978771600
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-27T06:49:46.282Z,160645978628300
"""ken @ Saixf2blen"" bets 3.00",2020-11-27T06:49:44.400Z,160645978440100
"""josh @ Cg8enqeOhO"" checks",2020-11-27T06:49:39.803Z,160645977980500
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-27T06:49:38.270Z,160645977827100
"flop:  [9♦, 3♠, 9♥]",2020-11-27T06:49:35.547Z,160645977554800
"""josh @ Cg8enqeOhO"" calls 2.87",2020-11-27T06:49:34.728Z,160645977472900
"""BDSuckout @ _9tNhnOi1R"" calls 2.87",2020-11-27T06:49:32.275Z,160645977227600
"""ken @ Saixf2blen"" raises to 2.87",2020-11-27T06:49:29.681Z,160645976968200
"""Prupes @ iMdVP3v8Py"" folds",2020-11-27T06:49:26.831Z,160645976683200
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-27T06:49:22.426Z,160645976242700
"""josh @ Cg8enqeOhO"" posts a big blind of 1.00",2020-11-27T06:49:21.089Z,160645976110008
"""BDSuckout @ _9tNhnOi1R"" posts a small blind of 0.50",2020-11-27T06:49:21.089Z,160645976110007
"Your hand is 8♣, A♦",2020-11-27T06:49:21.089Z,160645976110006
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (683.31) | #4 ""josh @ Cg8enqeOhO"" (117.75) | #7 ""Dhruv @ jiNcb_8FNC"" (116.68) | #9 ""Prupes @ iMdVP3v8Py"" (597.66) | #10 ""ken @ Saixf2blen"" (200.30)",2020-11-27T06:49:21.089Z,160645976110001
"-- starting hand #280  (No Limit Texas Hold'em) (dealer: ""ken @ Saixf2blen"") --",2020-11-27T06:49:21.089Z,160645976110000
"-- ending hand #279 --",2020-11-27T06:49:14.034Z,160645975403503
"""Dhruv @ jiNcb_8FNC"" shows a 6♥, 8♥.",2020-11-27T06:49:14.034Z,160645975403502
"""Prupes @ iMdVP3v8Py"" collected 30.00 from pot with Two Pair, 9's & 7's (combination: 9♣, 9♥, 7♦, 7♣, 6♠)",2020-11-27T06:49:14.034Z,160645975403501
"""Prupes @ iMdVP3v8Py"" shows a 7♦, 7♣.",2020-11-27T06:49:14.034Z,160645975403500
"""Prupes @ iMdVP3v8Py"" checks",2020-11-27T06:49:13.228Z,160645975322900
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-27T06:49:05.260Z,160645974526100
"river: 9♣, 6♠, 9♥, 5♠ [3♦]",2020-11-27T06:49:04.589Z,160645974459600
"""Dhruv @ jiNcb_8FNC"" calls 7.50",2020-11-27T06:49:03.784Z,160645974378500
"""Prupes @ iMdVP3v8Py"" bets 7.50",2020-11-27T06:49:02.795Z,160645974279600
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-27T06:48:58.968Z,160645973896900
"turn: 9♣, 6♠, 9♥ [5♠]",2020-11-27T06:48:58.156Z,160645973816100
"""Dhruv @ jiNcb_8FNC"" calls 3.00",2020-11-27T06:48:57.351Z,160645973735100
"""josh @ Cg8enqeOhO"" folds",2020-11-27T06:48:56.489Z,160645973649000
"""Prupes @ iMdVP3v8Py"" bets 3.00",2020-11-27T06:48:53.824Z,160645973382500
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-27T06:48:50.880Z,160645973088000
"""josh @ Cg8enqeOhO"" checks",2020-11-27T06:48:49.449Z,160645972945000
"flop:  [9♣, 6♠, 9♥]",2020-11-27T06:48:46.294Z,160645972629800
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-27T06:48:45.487Z,160645972548800
"""ken @ Saixf2blen"" folds",2020-11-27T06:48:44.620Z,160645972462100
"""Prupes @ iMdVP3v8Py"" calls 2.50",2020-11-27T06:48:43.793Z,160645972379400
"""Dhruv @ jiNcb_8FNC"" calls 2.50",2020-11-27T06:48:37.459Z,160645971745900
"""josh @ Cg8enqeOhO"" raises to 2.50",2020-11-27T06:48:35.440Z,160645971544100
"""BDSuckout @ _9tNhnOi1R"" posts a big blind of 1.00",2020-11-27T06:48:31.230Z,160645971123108
"""ken @ Saixf2blen"" posts a small blind of 0.50",2020-11-27T06:48:31.230Z,160645971123107
"Your hand is J♣, 3♠",2020-11-27T06:48:31.230Z,160645971123106
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (684.31) | #4 ""josh @ Cg8enqeOhO"" (120.25) | #7 ""Dhruv @ jiNcb_8FNC"" (129.68) | #9 ""Prupes @ iMdVP3v8Py"" (580.66) | #10 ""ken @ Saixf2blen"" (200.80)",2020-11-27T06:48:31.230Z,160645971123101
"-- starting hand #279  (No Limit Texas Hold'em) (dealer: ""Prupes @ iMdVP3v8Py"") --",2020-11-27T06:48:31.230Z,160645971123100
"-- ending hand #278 --",2020-11-27T06:48:24.699Z,160645970470102
"""josh @ Cg8enqeOhO"" collected 39.00 from pot with Two Pair, J's & 9's (combination: J♠, J♦, 9♠, 9♣, K♣)",2020-11-27T06:48:24.699Z,160645970470101
"""josh @ Cg8enqeOhO"" shows a J♠, K♣.",2020-11-27T06:48:24.699Z,160645970470100
"""BDSuckout @ _9tNhnOi1R"" calls 8.00",2020-11-27T06:48:23.891Z,160645970389200
"""josh @ Cg8enqeOhO"" bets 8.00",2020-11-27T06:48:22.747Z,160645970274800
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-27T06:48:18.238Z,160645969823900
"river: J♦, 9♠, 5♦, 9♣ [Q♣]",2020-11-27T06:48:13.597Z,160645969360300
"""josh @ Cg8enqeOhO"" calls 5.75",2020-11-27T06:48:12.792Z,160645969279300
"""BDSuckout @ _9tNhnOi1R"" bets 5.75",2020-11-27T06:48:10.403Z,160645969040400
"turn: J♦, 9♠, 5♦ [9♣]",2020-11-27T06:48:07.442Z,160645968744500
"""josh @ Cg8enqeOhO"" checks",2020-11-27T06:48:06.635Z,160645968663600
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-27T06:48:05.049Z,160645968504900
"flop:  [J♦, 9♠, 5♦]",2020-11-27T06:48:03.704Z,160645968370500
"""ken @ Saixf2blen"" folds",2020-11-27T06:48:02.893Z,160645968289400
"""Prupes @ iMdVP3v8Py"" folds",2020-11-27T06:48:02.062Z,160645968206300
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-27T06:47:59.798Z,160645967979900
"""josh @ Cg8enqeOhO"" calls 5.00",2020-11-27T06:47:58.936Z,160645967893700
"""BDSuckout @ _9tNhnOi1R"" raises to 5.00",2020-11-27T06:47:53.368Z,160645967336900
"""ken @ Saixf2blen"" posts a big blind of 1.00",2020-11-27T06:47:50.744Z,160645967074809
"""Prupes @ iMdVP3v8Py"" posts a small blind of 0.50",2020-11-27T06:47:50.744Z,160645967074808
"Your hand is J♣, 10♠",2020-11-27T06:47:50.744Z,160645967074807
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (703.06) | #4 ""josh @ Cg8enqeOhO"" (100.00) | #7 ""Dhruv @ jiNcb_8FNC"" (129.68) | #9 ""Prupes @ iMdVP3v8Py"" (581.16) | #10 ""ken @ Saixf2blen"" (201.80)",2020-11-27T06:47:50.744Z,160645967074802
"-- starting hand #278  (No Limit Texas Hold'em) (dealer: ""Dhruv @ jiNcb_8FNC"") --",2020-11-27T06:47:50.744Z,160645967074801
"The player ""josh @ Cg8enqeOhO"" joined the game with a stack of 100.00.",2020-11-27T06:47:50.744Z,160645967074800
"""Prupes @ iMdVP3v8Py"" shows a K♣, 7♦.",2020-11-27T06:47:46.979Z,160645966698000
"-- ending hand #277 --",2020-11-27T06:47:43.227Z,160645966322903
"""ken @ Saixf2blen"" shows a K♠, 7♠.",2020-11-27T06:47:43.227Z,160645966322902
"""BDSuckout @ _9tNhnOi1R"" collected 242.21 from pot with Two Pair, J's & 6's (combination: J♠, J♥, 6♠, 6♥, K♦)",2020-11-27T06:47:43.227Z,160645966322901
"""BDSuckout @ _9tNhnOi1R"" shows a J♠, K♦.",2020-11-27T06:47:43.227Z,160645966322900
"""BDSuckout @ _9tNhnOi1R"" calls 85.00",2020-11-27T06:47:42.422Z,160645966242300
"""ken @ Saixf2blen"" bets 85.00",2020-11-27T06:47:36.436Z,160645965644000
"river: 8♣, 10♦, 6♠, J♥ [6♥]",2020-11-27T06:47:29.387Z,160645964939000
"""BDSuckout @ _9tNhnOi1R"" calls 27.00",2020-11-27T06:47:28.580Z,160645964858000
"""ken @ Saixf2blen"" raises to 27.00",2020-11-27T06:47:25.535Z,160645964553600
"The admin approved the player ""josh @ Cg8enqeOhO"" participation with a stack of 100.00.",2020-11-27T06:47:19.440Z,160645963944300
"""BDSuckout @ _9tNhnOi1R"" bets 9.10",2020-11-27T06:47:18.696Z,160645963869700
"""ken @ Saixf2blen"" checks",2020-11-27T06:47:16.476Z,160645963647700
"turn: 8♣, 10♦, 6♠ [J♥]",2020-11-27T06:47:15.045Z,160645963504700
"""ken @ Saixf2blen"" calls 4.55",2020-11-27T06:47:14.215Z,160645963421600
"The player ""josh @ Cg8enqeOhO"" requested a seat.",2020-11-27T06:47:13.546Z,160645963354700
"""Prupes @ iMdVP3v8Py"" folds",2020-11-27T06:47:11.588Z,160645963158900
"""BDSuckout @ _9tNhnOi1R"" bets 4.55",2020-11-27T06:47:09.944Z,160645962994500
"""ken @ Saixf2blen"" checks",2020-11-27T06:47:07.061Z,160645962706200
"""Prupes @ iMdVP3v8Py"" checks",2020-11-27T06:47:00.184Z,160645962018500
"flop:  [8♣, 10♦, 6♠]",2020-11-27T06:46:58.614Z,160645961861500
"""Prupes @ iMdVP3v8Py"" calls 2.87",2020-11-27T06:46:57.803Z,160645961780700
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-27T06:46:49.062Z,160645960906200
"""BDSuckout @ _9tNhnOi1R"" calls 2.87",2020-11-27T06:46:48.199Z,160645960820000
"""ken @ Saixf2blen"" raises to 2.87",2020-11-27T06:46:36.701Z,160645959670200
"""Prupes @ iMdVP3v8Py"" posts a big blind of 1.00",2020-11-27T06:46:34.062Z,160645959406307
"""Dhruv @ jiNcb_8FNC"" posts a small blind of 0.50",2020-11-27T06:46:34.062Z,160645959406306
"Your hand is K♠, 7♠",2020-11-27T06:46:34.062Z,160645959406305
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (580.27) | #7 ""Dhruv @ jiNcb_8FNC"" (130.18) | #9 ""Prupes @ iMdVP3v8Py"" (584.03) | #10 ""ken @ Saixf2blen"" (321.22)",2020-11-27T06:46:34.062Z,160645959406301
"-- starting hand #277  (No Limit Texas Hold'em) (dealer: ""BDSuckout @ _9tNhnOi1R"") --",2020-11-27T06:46:34.062Z,160645959406300
"-- ending hand #276 --",2020-11-27T06:46:31.147Z,160645959114702
"""Prupes @ iMdVP3v8Py"" collected 6.24 from pot",2020-11-27T06:46:31.147Z,160645959114701
"Uncalled bet of 2.50 returned to ""Prupes @ iMdVP3v8Py""",2020-11-27T06:46:31.147Z,160645959114700
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-27T06:46:30.332Z,160645959033300
"""Prupes @ iMdVP3v8Py"" bets 2.50",2020-11-27T06:46:29.390Z,160645958939100
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-27T06:46:19.545Z,160645957954600
"flop:  [4♠, 8♦, 8♠]",2020-11-27T06:46:18.081Z,160645957808300
"""Dhruv @ jiNcb_8FNC"" calls 2.87",2020-11-27T06:46:17.275Z,160645957727600
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-27T06:46:15.108Z,160645957510900
"""ken @ Saixf2blen"" folds",2020-11-27T06:46:14.236Z,160645957423700
"""Prupes @ iMdVP3v8Py"" raises to 2.87",2020-11-27T06:46:13.410Z,160645957341100
"""Dhruv @ jiNcb_8FNC"" posts a big blind of 1.00",2020-11-27T06:46:09.108Z,160645956911208
"""BDSuckout @ _9tNhnOi1R"" posts a small blind of 0.50",2020-11-27T06:46:09.108Z,160645956911207
"Your hand is 4♦, J♠",2020-11-27T06:46:09.108Z,160645956911206
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (580.77) | #7 ""Dhruv @ jiNcb_8FNC"" (133.05) | #9 ""Prupes @ iMdVP3v8Py"" (580.66) | #10 ""ken @ Saixf2blen"" (321.22)",2020-11-27T06:46:09.108Z,160645956911202
"-- starting hand #276  (No Limit Texas Hold'em) (dealer: ""ken @ Saixf2blen"") --",2020-11-27T06:46:09.108Z,160645956911201
"The player ""josh @ Cg8enqeOhO"" quits the game with a stack of 0.00.",2020-11-27T06:46:09.108Z,160645956911200
"-- ending hand #275 --",2020-11-27T06:46:03.085Z,160645956308701
"""BDSuckout @ _9tNhnOi1R"" collected 284.10 from pot with Full House, 9's over A's (combination: 9♠, 9♣, 9♦, A♥, A♣)",2020-11-27T06:46:03.085Z,160645956308700
"river: 10♠, A♣, 9♣, 3♠ [9♦]",2020-11-27T06:46:00.047Z,160645956004900
"""josh @ Cg8enqeOhO"" shows a 5♠, A♠.",2020-11-27T06:45:57.012Z,160645955701302
"""BDSuckout @ _9tNhnOi1R"" shows a 9♠, A♥.",2020-11-27T06:45:57.012Z,160645955701301
"Uncalled bet of 296.67 returned to ""BDSuckout @ _9tNhnOi1R""",2020-11-27T06:45:57.012Z,160645955701300
"""josh @ Cg8enqeOhO"" calls 124.05 and go all in",2020-11-27T06:45:56.206Z,160645955620700
"""BDSuckout @ _9tNhnOi1R"" raises to 420.72 and go all in",2020-11-27T06:45:44.605Z,160645954460600
"""josh @ Cg8enqeOhO"" raises to 40.00",2020-11-27T06:45:41.274Z,160645954127400
"""BDSuckout @ _9tNhnOi1R"" bets 18.00",2020-11-27T06:45:34.918Z,160645953491800
"turn: 10♠, A♣, 9♣ [3♠]",2020-11-27T06:45:30.622Z,160645953062500
"""Prupes @ iMdVP3v8Py"" folds",2020-11-27T06:45:29.811Z,160645952981200
"""josh @ Cg8enqeOhO"" calls 12.00",2020-11-27T06:45:21.316Z,160645952131700
"""BDSuckout @ _9tNhnOi1R"" raises to 12.00",2020-11-27T06:45:19.650Z,160645951965100
"""Prupes @ iMdVP3v8Py"" bets 4.00",2020-11-27T06:45:17.312Z,160645951731300
"""josh @ Cg8enqeOhO"" checks",2020-11-27T06:45:14.189Z,160645951419000
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-27T06:45:12.815Z,160645951281600
"flop:  [10♠, A♣, 9♣]",2020-11-27T06:45:11.007Z,160645951100800
"""BDSuckout @ _9tNhnOi1R"" calls 2.50",2020-11-27T06:45:10.197Z,160645951019800
"""ken @ Saixf2blen"" folds",2020-11-27T06:45:09.325Z,160645950932600
"""Prupes @ iMdVP3v8Py"" calls 2.50",2020-11-27T06:45:08.497Z,160645950849800
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-27T06:45:05.035Z,160645950503700
"""josh @ Cg8enqeOhO"" raises to 2.50",2020-11-27T06:45:04.160Z,160645950416100
"""BDSuckout @ _9tNhnOi1R"" posts a big blind of 1.00",2020-11-27T06:45:01.040Z,160645950104108
"""ken @ Saixf2blen"" posts a small blind of 0.50",2020-11-27T06:45:01.040Z,160645950104107
"Your hand is 2♦, Q♥",2020-11-27T06:45:01.040Z,160645950104106
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (435.22) | #5 ""josh @ Cg8enqeOhO"" (138.55) | #7 ""Dhruv @ jiNcb_8FNC"" (133.05) | #9 ""Prupes @ iMdVP3v8Py"" (587.16) | #10 ""ken @ Saixf2blen"" (321.72)",2020-11-27T06:45:01.040Z,160645950104101
"-- starting hand #275  (No Limit Texas Hold'em) (dealer: ""Prupes @ iMdVP3v8Py"") --",2020-11-27T06:45:01.040Z,160645950104100
"""Dhruv @ jiNcb_8FNC"" shows a A♦, J♦.",2020-11-27T06:44:59.133Z,160645949913400
"-- ending hand #274 --",2020-11-27T06:44:57.406Z,160645949740902
"""Dhruv @ jiNcb_8FNC"" collected 2.50 from pot",2020-11-27T06:44:57.406Z,160645949740901
"Uncalled bet of 2.50 returned to ""Dhruv @ jiNcb_8FNC""",2020-11-27T06:44:57.406Z,160645949740900
"""ken @ Saixf2blen"" folds",2020-11-27T06:44:56.577Z,160645949657800
"""Prupes @ iMdVP3v8Py"" folds",2020-11-27T06:44:55.756Z,160645949575700
"""Dhruv @ jiNcb_8FNC"" raises to 3.50",2020-11-27T06:44:54.085Z,160645949408600
"""josh @ Cg8enqeOhO"" folds",2020-11-27T06:44:50.859Z,160645949086000
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-27T06:44:49.301Z,160645948930200
"""ken @ Saixf2blen"" posts a big blind of 1.00",2020-11-27T06:44:47.917Z,160645948791808
"""Prupes @ iMdVP3v8Py"" posts a small blind of 0.50",2020-11-27T06:44:47.917Z,160645948791807
"Your hand is 7♠, 10♦",2020-11-27T06:44:47.917Z,160645948791806
"Player stacks: #3 ""BDSuckout @ _9tNhnOi1R"" (435.22) | #5 ""josh @ Cg8enqeOhO"" (138.55) | #7 ""Dhruv @ jiNcb_8FNC"" (131.55) | #9 ""Prupes @ iMdVP3v8Py"" (587.66) | #10 ""ken @ Saixf2blen"" (322.72)",2020-11-27T06:44:47.917Z,160645948791801
