entry,at,order
"""LilChao @ htnsWI6fkW"" folds",2020-11-29T08:29:44.464Z,160663858446400
"""Ali @ cv5oh807ya"" folds",2020-11-29T08:29:43.579Z,160663858358000
"""ken @ Saixf2blen"" folds",2020-11-29T08:29:42.459Z,160663858246000
"""Rochan @ P0QrvaiQ24"" calls 3.00",2020-11-29T08:29:41.628Z,160663858162900
"""austin @ J177rrX9xq"" folds",2020-11-29T08:29:39.132Z,160663857913300
"""BDSuckout @ _9tNhnOi1R"" raises to 3.00",2020-11-29T08:29:38.268Z,160663857826900
"""Vijith @ FsOqtgHAwl"" posts a big blind of 1.00",2020-11-29T08:29:35.920Z,160663857592111
"""Alec @ KVDhf8i-06"" posts a small blind of 0.50",2020-11-29T08:29:35.920Z,160663857592110
"Your hand is 7♣, 4♦",2020-11-29T08:29:35.920Z,160663857592105
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (312.82) | #2 ""austin @ J177rrX9xq"" (240.25) | #3 ""Rochan @ P0QrvaiQ24"" (171.30) | #4 ""ken @ Saixf2blen"" (392.69) | #6 ""Ali @ cv5oh807ya"" (172.74) | #7 ""LilChao @ htnsWI6fkW"" (153.01) | #8 ""Alec @ KVDhf8i-06"" (146.25) | #10 ""Vijith @ FsOqtgHAwl"" (360.94)",2020-11-29T08:29:35.920Z,160663857592101
"-- starting hand #114  (No Limit Texas Hold'em) (dealer: ""LilChao @ htnsWI6fkW"") --",2020-11-29T08:29:35.920Z,160663857592100
"-- ending hand #113 --",2020-11-29T08:29:28.892Z,160663856889403
"""LilChao @ htnsWI6fkW"" shows a 7♣, A♠.",2020-11-29T08:29:28.892Z,160663856889402
"""Alec @ KVDhf8i-06"" collected 20.00 from pot with Pair, 8's (combination: 8♥, 8♠, A♦, Q♥, J♥)",2020-11-29T08:29:28.892Z,160663856889401
"""Alec @ KVDhf8i-06"" shows a A♦, J♥.",2020-11-29T08:29:28.892Z,160663856889400
"""Alec @ KVDhf8i-06"" checks",2020-11-29T08:29:28.070Z,160663856807300
"""LilChao @ htnsWI6fkW"" checks",2020-11-29T08:29:25.778Z,160663856577900
"river: 4♦, Q♥, 8♥, 6♥ [8♠]",2020-11-29T08:29:21.029Z,160663856103300
"""Alec @ KVDhf8i-06"" calls 6.00",2020-11-29T08:29:20.200Z,160663856020000
"""LilChao @ htnsWI6fkW"" bets 6.00",2020-11-29T08:29:19.062Z,160663855906300
"turn: 4♦, Q♥, 8♥ [6♥]",2020-11-29T08:29:11.146Z,160663855114900
"""Alec @ KVDhf8i-06"" checks",2020-11-29T08:29:10.338Z,160663855033900
"""LilChao @ htnsWI6fkW"" checks",2020-11-29T08:29:08.989Z,160663854899100
"flop:  [4♦, Q♥, 8♥]",2020-11-29T08:29:04.983Z,160663854499200
"""LilChao @ htnsWI6fkW"" calls 4.00",2020-11-29T08:29:04.174Z,160663854417500
"""Alec @ KVDhf8i-06"" raises to 4.00",2020-11-29T08:29:00.262Z,160663854026300
"""LilChao @ htnsWI6fkW"" calls 1.00",2020-11-29T08:28:56.876Z,160663853687800
"""Ali @ cv5oh807ya"" folds",2020-11-29T08:28:54.765Z,160663853476600
"""ken @ Saixf2blen"" folds",2020-11-29T08:28:53.558Z,160663853355800
"""Rochan @ P0QrvaiQ24"" folds",2020-11-29T08:28:52.733Z,160663853273400
"""austin @ J177rrX9xq"" folds",2020-11-29T08:28:43.276Z,160663852327700
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-29T08:28:42.243Z,160663852224400
"""Vijith @ FsOqtgHAwl"" folds",2020-11-29T08:28:41.371Z,160663852137200
"""Alec @ KVDhf8i-06"" posts a big blind of 1.00",2020-11-29T08:28:36.369Z,160663851637011
"""LilChao @ htnsWI6fkW"" posts a small blind of 0.50",2020-11-29T08:28:36.369Z,160663851637010
"Your hand is 2♥, Q♠",2020-11-29T08:28:36.369Z,160663851637005
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (312.82) | #2 ""austin @ J177rrX9xq"" (240.25) | #3 ""Rochan @ P0QrvaiQ24"" (171.30) | #4 ""ken @ Saixf2blen"" (392.69) | #6 ""Ali @ cv5oh807ya"" (172.74) | #7 ""LilChao @ htnsWI6fkW"" (163.01) | #8 ""Alec @ KVDhf8i-06"" (136.25) | #10 ""Vijith @ FsOqtgHAwl"" (360.94)",2020-11-29T08:28:36.369Z,160663851637001
"-- starting hand #113  (No Limit Texas Hold'em) (dealer: ""Ali @ cv5oh807ya"") --",2020-11-29T08:28:36.369Z,160663851637000
"""LilChao @ htnsWI6fkW"" shows a 10♠, 4♠.",2020-11-29T08:28:34.557Z,160663851455700
"-- ending hand #112 --",2020-11-29T08:28:32.761Z,160663851276202
"""Vijith @ FsOqtgHAwl"" collected 9.50 from pot",2020-11-29T08:28:32.761Z,160663851276201
"Uncalled bet of 4.00 returned to ""Vijith @ FsOqtgHAwl""",2020-11-29T08:28:32.761Z,160663851276200
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-29T08:28:31.955Z,160663851195600
"""Vijith @ FsOqtgHAwl"" bets 4.00",2020-11-29T08:28:30.372Z,160663851037300
"turn: 4♥, 10♥, 10♦ [8♥]",2020-11-29T08:28:18.822Z,160663849882400
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-29T08:28:18.016Z,160663849801600
"""Vijith @ FsOqtgHAwl"" checks",2020-11-29T08:28:17.146Z,160663849714600
"flop:  [4♥, 10♥, 10♦]",2020-11-29T08:28:13.705Z,160663849370600
"""Vijith @ FsOqtgHAwl"" calls 4.00",2020-11-29T08:28:12.887Z,160663849288800
"""LilChao @ htnsWI6fkW"" folds",2020-11-29T08:28:11.053Z,160663849105400
"""Ali @ cv5oh807ya"" folds",2020-11-29T08:28:08.990Z,160663848899100
"""ken @ Saixf2blen"" folds",2020-11-29T08:28:05.429Z,160663848543000
"""Rochan @ P0QrvaiQ24"" folds",2020-11-29T08:28:04.601Z,160663848460200
"""austin @ J177rrX9xq"" folds",2020-11-29T08:28:01.703Z,160663848170400
"""BDSuckout @ _9tNhnOi1R"" raises to 4.00",2020-11-29T08:27:55.668Z,160663847566800
"""Vijith @ FsOqtgHAwl"" calls 1.00",2020-11-29T08:27:53.674Z,160663847367400
"""Alec @ KVDhf8i-06"" folds",2020-11-29T08:27:45.230Z,160663846523100
"""LilChao @ htnsWI6fkW"" posts a big blind of 1.00",2020-11-29T08:27:37.717Z,160663845771811
"""Ali @ cv5oh807ya"" posts a small blind of 0.50",2020-11-29T08:27:37.717Z,160663845771810
"Your hand is 2♣, 7♣",2020-11-29T08:27:37.717Z,160663845771805
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (316.82) | #2 ""austin @ J177rrX9xq"" (240.25) | #3 ""Rochan @ P0QrvaiQ24"" (171.30) | #4 ""ken @ Saixf2blen"" (392.69) | #6 ""Ali @ cv5oh807ya"" (173.24) | #7 ""LilChao @ htnsWI6fkW"" (164.01) | #8 ""Alec @ KVDhf8i-06"" (136.25) | #10 ""Vijith @ FsOqtgHAwl"" (355.44)",2020-11-29T08:27:37.717Z,160663845771801
"-- starting hand #112  (No Limit Texas Hold'em) (dealer: ""ken @ Saixf2blen"") --",2020-11-29T08:27:37.717Z,160663845771800
"""Rochan @ P0QrvaiQ24"" shows a 9♦, A♠.",2020-11-29T08:27:32.788Z,160663845278900
"-- ending hand #111 --",2020-11-29T08:27:30.168Z,160663845016903
"""Ali @ cv5oh807ya"" shows a A♦, J♥.",2020-11-29T08:27:30.168Z,160663845016902
"""Alec @ KVDhf8i-06"" collected 61.00 from pot with Three of a Kind, 8's (combination: 8♦, 8♠, 8♣, 10♣, 7♣)",2020-11-29T08:27:30.168Z,160663845016901
"""Alec @ KVDhf8i-06"" shows a 8♦, 8♠.",2020-11-29T08:27:30.168Z,160663845016900
"""Alec @ KVDhf8i-06"" checks",2020-11-29T08:27:29.352Z,160663844935200
"""Ali @ cv5oh807ya"" checks",2020-11-29T08:27:25.203Z,160663844520300
"river: 3♦, 7♣, 10♣, 6♦ [8♣]",2020-11-29T08:27:22.431Z,160663844243800
"""Alec @ KVDhf8i-06"" checks",2020-11-29T08:27:21.624Z,160663844162400
"""Ali @ cv5oh807ya"" checks",2020-11-29T08:27:19.618Z,160663843961900
"turn: 3♦, 7♣, 10♣ [6♦]",2020-11-29T08:27:15.898Z,160663843590100
"""Alec @ KVDhf8i-06"" calls 12.00",2020-11-29T08:27:15.087Z,160663843508800
"""Ali @ cv5oh807ya"" bets 12.00",2020-11-29T08:27:12.979Z,160663843297900
"flop:  [3♦, 7♣, 10♣]",2020-11-29T08:27:06.413Z,160663842641400
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-29T08:27:05.606Z,160663842560600
"""Alec @ KVDhf8i-06"" calls 16.00",2020-11-29T08:27:04.735Z,160663842473600
"""LilChao @ htnsWI6fkW"" folds",2020-11-29T08:27:01.730Z,160663842173100
"""Ali @ cv5oh807ya"" raises to 16.00",2020-11-29T08:26:59.962Z,160663841996200
"""ken @ Saixf2blen"" folds",2020-11-29T08:26:54.040Z,160663841404100
"""Rochan @ P0QrvaiQ24"" folds",2020-11-29T08:26:53.206Z,160663841320700
"""austin @ J177rrX9xq"" folds",2020-11-29T08:26:51.655Z,160663841165600
"""BDSuckout @ _9tNhnOi1R"" calls 3.50",2020-11-29T08:26:50.790Z,160663841079100
"""Vijith @ FsOqtgHAwl"" folds",2020-11-29T08:26:49.429Z,160663840942900
"""Alec @ KVDhf8i-06"" raises to 3.50",2020-11-29T08:26:46.310Z,160663840631100
"""LilChao @ htnsWI6fkW"" calls 1.00",2020-11-29T08:26:38.042Z,160663839804300
"""Ali @ cv5oh807ya"" posts a big blind of 1.00",2020-11-29T08:26:36.427Z,160663839642911
"""ken @ Saixf2blen"" posts a small blind of 0.50",2020-11-29T08:26:36.427Z,160663839642910
"Your hand is Q♥, 4♣",2020-11-29T08:26:36.427Z,160663839642905
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (320.32) | #2 ""austin @ J177rrX9xq"" (240.25) | #3 ""Rochan @ P0QrvaiQ24"" (171.30) | #4 ""ken @ Saixf2blen"" (393.19) | #6 ""Ali @ cv5oh807ya"" (201.24) | #7 ""LilChao @ htnsWI6fkW"" (165.01) | #8 ""Alec @ KVDhf8i-06"" (103.25) | #10 ""Vijith @ FsOqtgHAwl"" (355.44)",2020-11-29T08:26:36.427Z,160663839642901
"-- starting hand #111  (No Limit Texas Hold'em) (dealer: ""Rochan @ P0QrvaiQ24"") --",2020-11-29T08:26:36.427Z,160663839642900
"""Rochan @ P0QrvaiQ24"" shows a Q♥, 3♥.",2020-11-29T08:26:34.238Z,160663839423900
"""BDSuckout @ _9tNhnOi1R"" shows a K♠, A♥.",2020-11-29T08:26:32.357Z,160663839235800
"-- ending hand #110 --",2020-11-29T08:26:32.098Z,160663839209902
"""BDSuckout @ _9tNhnOi1R"" collected 3.50 from pot",2020-11-29T08:26:32.098Z,160663839209901
"Uncalled bet of 4.50 returned to ""BDSuckout @ _9tNhnOi1R""",2020-11-29T08:26:32.098Z,160663839209900
"""LilChao @ htnsWI6fkW"" folds",2020-11-29T08:26:31.292Z,160663839129300
"""ken @ Saixf2blen"" folds",2020-11-29T08:26:27.311Z,160663838731100
"""Rochan @ P0QrvaiQ24"" folds",2020-11-29T08:26:26.481Z,160663838648100
"""austin @ J177rrX9xq"" folds",2020-11-29T08:26:24.243Z,160663838424400
"""BDSuckout @ _9tNhnOi1R"" raises to 5.50",2020-11-29T08:26:23.371Z,160663838337100
"""Vijith @ FsOqtgHAwl"" folds",2020-11-29T08:26:21.045Z,160663838104600
"""Alec @ KVDhf8i-06"" folds",2020-11-29T08:26:20.154Z,160663838015800
"""LilChao @ htnsWI6fkW"" calls 1.00",2020-11-29T08:26:09.140Z,160663836914100
"""Ali @ cv5oh807ya"" folds",2020-11-29T08:26:07.293Z,160663836729300
"""ken @ Saixf2blen"" posts a big blind of 1.00",2020-11-29T08:26:05.606Z,160663836560711
"""Rochan @ P0QrvaiQ24"" posts a small blind of 0.50",2020-11-29T08:26:05.606Z,160663836560710
"Your hand is 2♣, 6♦",2020-11-29T08:26:05.606Z,160663836560705
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (317.82) | #2 ""austin @ J177rrX9xq"" (240.25) | #3 ""Rochan @ P0QrvaiQ24"" (171.80) | #4 ""ken @ Saixf2blen"" (394.19) | #6 ""Ali @ cv5oh807ya"" (201.24) | #7 ""LilChao @ htnsWI6fkW"" (166.01) | #8 ""Alec @ KVDhf8i-06"" (103.25) | #10 ""Vijith @ FsOqtgHAwl"" (355.44)",2020-11-29T08:26:05.606Z,160663836560701
"-- starting hand #110  (No Limit Texas Hold'em) (dealer: ""austin @ J177rrX9xq"") --",2020-11-29T08:26:05.606Z,160663836560700
"-- ending hand #109 --",2020-11-29T08:26:02.665Z,160663836266602
"""BDSuckout @ _9tNhnOi1R"" collected 3.50 from pot",2020-11-29T08:26:02.665Z,160663836266601
"Uncalled bet of 4.00 returned to ""BDSuckout @ _9tNhnOi1R""",2020-11-29T08:26:02.665Z,160663836266600
"""LilChao @ htnsWI6fkW"" folds",2020-11-29T08:26:01.851Z,160663836185500
"""Rochan @ P0QrvaiQ24"" folds",2020-11-29T08:25:59.198Z,160663835919800
"""austin @ J177rrX9xq"" folds",2020-11-29T08:25:54.197Z,160663835419800
"""BDSuckout @ _9tNhnOi1R"" raises to 5.00",2020-11-29T08:25:53.333Z,160663835333300
"""Vijith @ FsOqtgHAwl"" folds",2020-11-29T08:25:46.686Z,160663834668700
"""Alec @ KVDhf8i-06"" folds",2020-11-29T08:25:42.508Z,160663834250900
"""LilChao @ htnsWI6fkW"" calls 1.00",2020-11-29T08:25:41.643Z,160663834164400
"""Ali @ cv5oh807ya"" folds",2020-11-29T08:25:39.289Z,160663833929000
"""ken @ Saixf2blen"" folds",2020-11-29T08:25:38.042Z,160663833804300
"""Rochan @ P0QrvaiQ24"" posts a big blind of 1.00",2020-11-29T08:25:36.701Z,160663833670211
"""austin @ J177rrX9xq"" posts a small blind of 0.50",2020-11-29T08:25:36.701Z,160663833670210
"Your hand is J♠, 3♥",2020-11-29T08:25:36.701Z,160663833670205
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (315.32) | #2 ""austin @ J177rrX9xq"" (240.75) | #3 ""Rochan @ P0QrvaiQ24"" (172.80) | #4 ""ken @ Saixf2blen"" (394.19) | #6 ""Ali @ cv5oh807ya"" (201.24) | #7 ""LilChao @ htnsWI6fkW"" (167.01) | #8 ""Alec @ KVDhf8i-06"" (103.25) | #10 ""Vijith @ FsOqtgHAwl"" (355.44)",2020-11-29T08:25:36.701Z,160663833670201
"-- starting hand #109  (No Limit Texas Hold'em) (dealer: ""BDSuckout @ _9tNhnOi1R"") --",2020-11-29T08:25:36.701Z,160663833670200
"-- ending hand #108 --",2020-11-29T08:25:33.790Z,160663833379102
"""Ali @ cv5oh807ya"" collected 20.48 from pot",2020-11-29T08:25:33.790Z,160663833379101
"Uncalled bet of 12.00 returned to ""Ali @ cv5oh807ya""",2020-11-29T08:25:33.790Z,160663833379100
"""ken @ Saixf2blen"" folds",2020-11-29T08:25:32.985Z,160663833298600
"""Ali @ cv5oh807ya"" bets 12.00",2020-11-29T08:25:28.488Z,160663832848900
"""ken @ Saixf2blen"" checks",2020-11-29T08:25:21.714Z,160663832171400
"turn: 5♣, 4♥, K♦ [8♥]",2020-11-29T08:25:17.684Z,160663831768600
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-29T08:25:16.874Z,160663831687500
"""Vijith @ FsOqtgHAwl"" folds",2020-11-29T08:25:16.009Z,160663831601000
"""Ali @ cv5oh807ya"" calls 4.00",2020-11-29T08:25:14.448Z,160663831444900
"""ken @ Saixf2blen"" bets 4.00",2020-11-29T08:25:10.410Z,160663831041100
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-29T08:25:05.937Z,160663830593700
"flop:  [5♣, 4♥, K♦]",2020-11-29T08:25:01.157Z,160663830116000
"""austin @ J177rrX9xq"" folds",2020-11-29T08:25:00.342Z,160663830034300
"""BDSuckout @ _9tNhnOi1R"" calls 2.87",2020-11-29T08:24:59.476Z,160663829947600
"""Vijith @ FsOqtgHAwl"" calls 2.87",2020-11-29T08:24:57.673Z,160663829767300
"""Alec @ KVDhf8i-06"" folds",2020-11-29T08:24:54.297Z,160663829429800
"""LilChao @ htnsWI6fkW"" folds",2020-11-29T08:24:49.579Z,160663828958000
"""Ali @ cv5oh807ya"" calls 2.87",2020-11-29T08:24:48.700Z,160663828870200
"""ken @ Saixf2blen"" raises to 2.87",2020-11-29T08:24:47.322Z,160663828732300
"""Rochan @ P0QrvaiQ24"" folds",2020-11-29T08:24:44.741Z,160663828474200
"""austin @ J177rrX9xq"" posts a big blind of 1.00",2020-11-29T08:24:42.388Z,160663828238911
"""BDSuckout @ _9tNhnOi1R"" posts a small blind of 0.50",2020-11-29T08:24:42.388Z,160663828238910
"Your hand is A♦, 4♦",2020-11-29T08:24:42.388Z,160663828238905
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (318.19) | #2 ""austin @ J177rrX9xq"" (241.75) | #3 ""Rochan @ P0QrvaiQ24"" (172.80) | #4 ""ken @ Saixf2blen"" (401.06) | #6 ""Ali @ cv5oh807ya"" (187.63) | #7 ""LilChao @ htnsWI6fkW"" (167.01) | #8 ""Alec @ KVDhf8i-06"" (103.25) | #10 ""Vijith @ FsOqtgHAwl"" (358.31)",2020-11-29T08:24:42.388Z,160663828238901
"-- starting hand #108  (No Limit Texas Hold'em) (dealer: ""Vijith @ FsOqtgHAwl"") --",2020-11-29T08:24:42.388Z,160663828238900
"""Alec @ KVDhf8i-06"" shows a 8♠, 8♣.",2020-11-29T08:24:39.625Z,160663827962600
"-- ending hand #107 --",2020-11-29T08:24:38.750Z,160663827875102
"""LilChao @ htnsWI6fkW"" collected 29.00 from pot",2020-11-29T08:24:38.750Z,160663827875101
"Uncalled bet of 14.50 returned to ""LilChao @ htnsWI6fkW""",2020-11-29T08:24:38.750Z,160663827875100
"""Alec @ KVDhf8i-06"" folds",2020-11-29T08:24:37.937Z,160663827793800
"""LilChao @ htnsWI6fkW"" bets 14.50",2020-11-29T08:24:27.793Z,160663826779400
"turn: 10♠, 4♥, 7♦ [J♠]",2020-11-29T08:24:20.935Z,160663826093700
"""Ali @ cv5oh807ya"" folds",2020-11-29T08:24:20.126Z,160663826012700
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-29T08:24:18.918Z,160663825891900
"""Alec @ KVDhf8i-06"" calls 7.25",2020-11-29T08:24:18.051Z,160663825805200
"""LilChao @ htnsWI6fkW"" bets 7.25",2020-11-29T08:24:16.245Z,160663825624600
"""Ali @ cv5oh807ya"" checks",2020-11-29T08:24:07.900Z,160663824790100
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-29T08:24:05.731Z,160663824573100
"flop:  [10♠, 4♥, 7♦]",2020-11-29T08:24:04.483Z,160663824448500
"""BDSuckout @ _9tNhnOi1R"" calls 3.50",2020-11-29T08:24:03.677Z,160663824367800
"""Vijith @ FsOqtgHAwl"" folds",2020-11-29T08:23:51.649Z,160663823164900
"""Alec @ KVDhf8i-06"" calls 3.50",2020-11-29T08:23:49.981Z,160663822998200
"""LilChao @ htnsWI6fkW"" calls 3.50",2020-11-29T08:23:47.296Z,160663822729600
"""Ali @ cv5oh807ya"" raises to 3.50",2020-11-29T08:23:43.786Z,160663822378700
"""ken @ Saixf2blen"" folds",2020-11-29T08:23:40.648Z,160663822064900
"""Rochan @ P0QrvaiQ24"" folds",2020-11-29T08:23:39.817Z,160663821981700
"""austin @ J177rrX9xq"" folds",2020-11-29T08:23:38.707Z,160663821870800
"""BDSuckout @ _9tNhnOi1R"" posts a big blind of 1.00",2020-11-29T08:23:36.368Z,160663821636911
"""Vijith @ FsOqtgHAwl"" posts a small blind of 0.50",2020-11-29T08:23:36.368Z,160663821636910
"Your hand is 4♠, 3♥",2020-11-29T08:23:36.368Z,160663821636905
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (321.69) | #2 ""austin @ J177rrX9xq"" (241.75) | #3 ""Rochan @ P0QrvaiQ24"" (172.80) | #4 ""ken @ Saixf2blen"" (401.06) | #6 ""Ali @ cv5oh807ya"" (191.13) | #7 ""LilChao @ htnsWI6fkW"" (148.76) | #8 ""Alec @ KVDhf8i-06"" (114.00) | #10 ""Vijith @ FsOqtgHAwl"" (358.81)",2020-11-29T08:23:36.368Z,160663821636901
"-- starting hand #107  (No Limit Texas Hold'em) (dealer: ""Alec @ KVDhf8i-06"") --",2020-11-29T08:23:36.368Z,160663821636900
"-- ending hand #106 --",2020-11-29T08:23:33.456Z,160663821345602
"""ken @ Saixf2blen"" collected 49.00 from pot",2020-11-29T08:23:33.456Z,160663821345601
"Uncalled bet of 36.00 returned to ""ken @ Saixf2blen""",2020-11-29T08:23:33.456Z,160663821345600
"""LilChao @ htnsWI6fkW"" folds",2020-11-29T08:23:32.650Z,160663821265100
"""Ali @ cv5oh807ya"" folds",2020-11-29T08:23:05.320Z,160663818532000
"""ken @ Saixf2blen"" raises to 50.00",2020-11-29T08:23:04.141Z,160663818414200
"""Rochan @ P0QrvaiQ24"" folds",2020-11-29T08:22:54.486Z,160663817448900
"""LilChao @ htnsWI6fkW"" bets 14.00",2020-11-29T08:22:53.302Z,160663817330300
"""Ali @ cv5oh807ya"" checks",2020-11-29T08:22:47.306Z,160663816730700
"""ken @ Saixf2blen"" checks",2020-11-29T08:22:46.110Z,160663816611100
"""Rochan @ P0QrvaiQ24"" checks",2020-11-29T08:22:41.308Z,160663816130900
"turn: 10♣, 3♠, Q♣ [8♣]",2020-11-29T08:22:35.685Z,160663815569000
"""Vijith @ FsOqtgHAwl"" folds",2020-11-29T08:22:34.879Z,160663815488000
"""Alec @ KVDhf8i-06"" folds",2020-11-29T08:22:31.850Z,160663815185100
"""LilChao @ htnsWI6fkW"" calls 3.50",2020-11-29T08:22:30.977Z,160663815097800
"""Ali @ cv5oh807ya"" calls 3.50",2020-11-29T08:22:26.735Z,160663814673600
"""ken @ Saixf2blen"" calls 3.50",2020-11-29T08:22:25.132Z,160663814513300
"""Rochan @ P0QrvaiQ24"" bets 3.50",2020-11-29T08:22:22.444Z,160663814244500
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-29T08:22:19.535Z,160663813953500
"""Vijith @ FsOqtgHAwl"" checks",2020-11-29T08:22:17.042Z,160663813704200
"""Alec @ KVDhf8i-06"" checks",2020-11-29T08:22:15.166Z,160663813516700
"flop:  [10♣, 3♠, Q♣]",2020-11-29T08:22:10.079Z,160663813008000
"""Vijith @ FsOqtgHAwl"" checks",2020-11-29T08:22:09.273Z,160663812927400
"""Alec @ KVDhf8i-06"" calls 1.00",2020-11-29T08:22:04.905Z,160663812490600
"""LilChao @ htnsWI6fkW"" calls 1.00",2020-11-29T08:22:03.278Z,160663812327800
"""Ali @ cv5oh807ya"" calls 1.00",2020-11-29T08:22:01.465Z,160663812146600
"""ken @ Saixf2blen"" calls 1.00",2020-11-29T08:21:58.498Z,160663811849900
"""Rochan @ P0QrvaiQ24"" calls 1.00",2020-11-29T08:21:53.626Z,160663811362700
"""austin @ J177rrX9xq"" folds",2020-11-29T08:21:51.466Z,160663811146700
"""BDSuckout @ _9tNhnOi1R"" calls 1.00",2020-11-29T08:21:49.780Z,160663810978000
"""Vijith @ FsOqtgHAwl"" posts a big blind of 1.00",2020-11-29T08:21:48.594Z,160663810859511
"""Alec @ KVDhf8i-06"" posts a small blind of 0.50",2020-11-29T08:21:48.594Z,160663810859510
"Your hand is A♣, 3♣",2020-11-29T08:21:48.594Z,160663810859505
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (322.69) | #2 ""austin @ J177rrX9xq"" (241.75) | #3 ""Rochan @ P0QrvaiQ24"" (177.30) | #4 ""ken @ Saixf2blen"" (370.56) | #6 ""Ali @ cv5oh807ya"" (195.63) | #7 ""LilChao @ htnsWI6fkW"" (167.26) | #8 ""Alec @ KVDhf8i-06"" (115.00) | #10 ""Vijith @ FsOqtgHAwl"" (359.81)",2020-11-29T08:21:48.594Z,160663810859501
"-- starting hand #106  (No Limit Texas Hold'em) (dealer: ""LilChao @ htnsWI6fkW"") --",2020-11-29T08:21:48.594Z,160663810859500
"""Rochan @ P0QrvaiQ24"" shows a 2♠, 10♣.",2020-11-29T08:21:45.418Z,160663810541900
"-- ending hand #105 --",2020-11-29T08:21:41.544Z,160663810154502
"""LilChao @ htnsWI6fkW"" collected 20.00 from pot with Two Pair, A's & K's (combination: A♠, A♣, K♦, K♠, 10♠)",2020-11-29T08:21:41.544Z,160663810154501
"""LilChao @ htnsWI6fkW"" shows a A♠, 9♠.",2020-11-29T08:21:41.544Z,160663810154500
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-29T08:21:40.737Z,160663810073800
"""LilChao @ htnsWI6fkW"" checks",2020-11-29T08:21:39.848Z,160663809984900
"river: 10♠, K♦, A♣, K♠ [2♦]",2020-11-29T08:21:35.607Z,160663809561500
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-29T08:21:34.802Z,160663809480200
"""LilChao @ htnsWI6fkW"" checks",2020-11-29T08:21:27.120Z,160663808712000
"turn: 10♠, K♦, A♣ [K♠]",2020-11-29T08:21:18.419Z,160663807843200
"""LilChao @ htnsWI6fkW"" calls 5.00",2020-11-29T08:21:17.599Z,160663807759900
"""BDSuckout @ _9tNhnOi1R"" bets 5.00",2020-11-29T08:21:13.707Z,160663807370800
"""LilChao @ htnsWI6fkW"" checks",2020-11-29T08:21:11.024Z,160663807102500
"flop:  [10♠, K♦, A♣]",2020-11-29T08:21:07.264Z,160663806726500
"""Alec @ KVDhf8i-06"" folds",2020-11-29T08:21:06.457Z,160663806645800
"""LilChao @ htnsWI6fkW"" calls 4.50",2020-11-29T08:21:05.591Z,160663806559200
"""Ali @ cv5oh807ya"" folds",2020-11-29T08:21:02.641Z,160663806264100
"""ken @ Saixf2blen"" folds",2020-11-29T08:21:01.463Z,160663806146900
"""Rochan @ P0QrvaiQ24"" folds",2020-11-29T08:21:00.591Z,160663806059100
"""austin @ J177rrX9xq"" folds",2020-11-29T08:20:59.572Z,160663805957300
"""BDSuckout @ _9tNhnOi1R"" raises to 4.50",2020-11-29T08:20:58.503Z,160663805850400
"""Vijith @ FsOqtgHAwl"" folds",2020-11-29T08:20:54.278Z,160663805427900
"""Alec @ KVDhf8i-06"" posts a big blind of 1.00",2020-11-29T08:20:49.329Z,160663804933011
"""LilChao @ htnsWI6fkW"" posts a small blind of 0.50",2020-11-29T08:20:49.329Z,160663804933010
"Your hand is J♠, 4♣",2020-11-29T08:20:49.329Z,160663804933005
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (332.19) | #2 ""austin @ J177rrX9xq"" (241.75) | #3 ""Rochan @ P0QrvaiQ24"" (177.30) | #4 ""ken @ Saixf2blen"" (370.56) | #6 ""Ali @ cv5oh807ya"" (195.63) | #7 ""LilChao @ htnsWI6fkW"" (156.76) | #8 ""Alec @ KVDhf8i-06"" (116.00) | #10 ""Vijith @ FsOqtgHAwl"" (359.81)",2020-11-29T08:20:49.329Z,160663804933001
"-- starting hand #105  (No Limit Texas Hold'em) (dealer: ""Ali @ cv5oh807ya"") --",2020-11-29T08:20:49.329Z,160663804933000
"-- ending hand #104 --",2020-11-29T08:20:42.812Z,160663804281302
"""Rochan @ P0QrvaiQ24"" collected 80.00 from pot with Pair, Q's (combination: Q♠, Q♦, J♥, 10♠, 8♥)",2020-11-29T08:20:42.812Z,160663804281301
